,0,1,2,3,4
3757,-3.81,-3.9,0.21,2504.883,263.936
3758,15.4,-5.18,2.16,2509.766,527.872
3759,-14.42,18.36,-5.76,2495.117,-263.936
3760,-10.7,-5.67,-2.16,2495.117,-263.936
3761,5.89,2.32,0.58,2504.883,263.936
3762,-14.05,13.54,-5.27,2495.117,-263.936
3763,8.08,-16.34,5.03,2495.117,-263.936
3764,9.55,7.81,1.55,2500,0
3765,-7.28,-3.96,0.76,2504.883,263.936
3766,18.27,-13.35,4.97,2529.297,1583.615
3767,-3.2,13.91,-2.84,2509.766,527.872
3768,7.66,-11.15,1.31,2485.352,-791.807
3769,9.3,-1.46,2.77,2475.586,-1319.679
3770,-16,10.19,-4.73,2495.117,-263.936
3771,10.28,-12.43,4.36,2514.648,791.807
3772,-3.44,7.81,-0.21,2534.18,1847.551
3773,-3.44,-2.8,-0.15,2514.648,791.807
3774,11.8,-14.93,4.91,2524.414,1319.679
3775,-9.54,20.19,-5.27,2519.531,1055.743
3776,-1.25,-12.98,0.58,2514.648,791.807
3777,13.14,-4.51,3.45,2519.531,1055.743
3778,-8.93,14.33,-3.57,2490.234,-527.872
3779,8.15,-11.76,3.32,2524.414,1319.679
3780,17.35,-7.31,3.63,2475.586,-1319.679
3781,-10.88,9.64,-2.96,2490.234,-527.872
3782,3.88,-17.37,3.51,2500,0
3783,19.18,-12.31,4.85,2519.531,1055.743
3784,-4.35,11.1,-3.45,2500,0
3785,-12.83,6.9,-3.45,2519.531,1055.743
3786,9.97,-18.29,5.58,2534.18,1847.551
3787,12.66,0.49,5.64,2524.414,1319.679
3788,-10.57,11.41,-4.36,2485.352,-791.807
3789,6.62,-10.36,3.45,2524.414,1319.679
3790,11.56,-1.76,1.01,2504.883,263.936
3791,-17.53,17.08,-6.37,2514.648,791.807
3792,-6.92,-5.36,-1.31,2504.883,263.936
3793,11.01,-16.46,6.31,2509.766,527.872
3794,11.32,5.37,2.23,2500,0
3795,-16.61,12.26,-6.07,2509.766,527.872
3796,2.35,-12.01,-1.01,2514.648,791.807
3797,13.82,-13.47,5.4,2504.883,263.936
3798,-0.82,10.25,-1.49,2514.648,791.807
3799,-11.43,10.13,-5.09,2509.766,527.872
3800,2.72,-13.04,1.98,2509.766,527.872
3801,8.88,-2.98,1.92,2509.766,527.872
3802,1.32,8.05,-0.21,2519.531,1055.743
3803,-1.12,-0.24,0.34,2524.414,1319.679
3804,1.5,-10.36,0.88,2500,0
3805,8.02,-3.9,2.23,2500,0
3806,-1.25,4.94,0.95,2509.766,527.872
3807,-14.35,4.7,-2.23,2514.648,791.807
3808,4.73,-7.86,0.76,2543.945,2375.422
3809,11.01,-10.18,2.47,2504.883,263.936
3810,-13.07,17.63,-4.18,2553.711,2903.294
3811,-11,6.77,-3.81,2514.648,791.807
3812,3.82,-12.43,2.35,2524.414,1319.679
3813,11.56,-13.78,4.73,2529.297,1583.615
3814,-2.28,8.11,-0.76,2519.531,1055.743
3815,-15.21,8.11,-3.87,2519.531,1055.743
3816,-3.5,-3.53,-1.55,2490.234,-527.872
3817,16.44,-9.14,5.21,2514.648,791.807
3818,4.43,10,-0.52,2519.531,1055.743
3819,-13.5,17.2,-4.97,2500,0
3820,-11.06,-1.34,-0.82,2509.766,527.872
3821,10.52,-10.6,5.76,2534.18,1847.551
3822,9.97,2.38,0.76,2490.234,-527.872
3823,-9.84,7.32,-1.62,2490.234,-527.872
3824,-7.65,-11.7,1.86,2524.414,1319.679
3825,14.61,-10.12,3.57,2524.414,1319.679
3826,10.16,8.05,1.37,2509.766,527.872
3827,-15.51,15.61,-6.01,2524.414,1319.679
3828,7.72,-8.23,3.63,2524.414,1319.679
3829,14,-5.97,3.93,2509.766,527.872
3830,-13.14,15.68,-3.99,2504.883,263.936
3831,-3.44,-9.75,1.98,2509.766,527.872
3832,14.36,-13.1,3.14,2495.117,-263.936
3833,7.72,3.3,1.25,2543.945,2375.422
3834,-18.81,13.85,-5.15,2509.766,527.872
3835,9.97,-11.09,4.24,2504.883,263.936
3836,20.4,-12.68,5.03,2509.766,527.872
3837,-10.21,15.19,-4.05,2485.352,-791.807
3838,6.56,-14.02,3.45,2514.648,791.807
3839,13.51,-11.82,4.24,2514.648,791.807
3840,4.79,1.41,2.16,2495.117,-263.936
3841,-8.01,-1.52,-0.64,2509.766,527.872
3842,12.17,-9.87,4.48,2509.766,527.872
3843,0.83,8.48,-1.25,2500,0
3844,-11.61,8.05,-2.96,2504.883,263.936
3845,6.86,-8.17,1.62,2500,0
3846,8.15,2.5,0.58,2490.234,-527.872
3847,-0.88,10.49,-0.88,2509.766,527.872
3848,1.93,-6.28,-0.82,2519.531,1055.743
3849,3.82,8.36,0.7,2500,0
3850,-14.96,8.05,-3.69,2495.117,-263.936
3851,6.5,-8.29,2.1,2495.117,-263.936
3852,8.08,2.02,0.7,2509.766,527.872
3853,-13.81,3.85,-3.2,2509.766,527.872
3854,20.77,-18.59,8.14,2504.883,263.936
3855,-1.61,12.63,-1.31,2519.531,1055.743
3856,0.77,-11.46,1.86,2509.766,527.872
3857,12.35,-3.17,2.65,2509.766,527.872
3858,-8.81,9.94,-2.04,2490.234,-527.872
3859,-0.33,-12.68,1.07,2543.945,2375.422
3860,4.55,8.3,0.27,2500,0
3861,-21.79,18.54,-6.98,2529.297,1583.615
3862,-4.23,-10.24,0.4,2504.883,263.936
3863,6.5,3.6,-0.09,2524.414,1319.679
3864,-4.78,10.98,-3.87,2504.883,263.936
3865,-4.05,-7.25,-0.76,2504.883,263.936
3866,14.73,-7.68,5.4,2514.648,791.807
3867,-2.04,12.2,-2.29,2534.18,1847.551
3868,-31.31,21.04,-10.88,2490.234,-527.872
3869,-1.12,-8.04,0.34,2519.531,1055.743
3870,14.97,3.11,-0.88,2504.883,263.936
3871,-6,10.13,-0.88,2514.648,791.807
3872,-9.05,-4.81,0.34,2500,0
3873,4.06,-10.73,2.35,2504.883,263.936
3874,7.29,7.2,0.76,2504.883,263.936
3875,-20.57,11.96,-5.58,2490.234,-527.872
3876,-3.01,-7.25,-0.58,2500,0
3877,25.83,-12.19,6.74,2563.477,3431.166
3878,6.74,2.99,1.07,2509.766,527.872
3879,-12.28,11.65,-2.16,2509.766,527.872
3880,-1.67,-10.18,-0.03,2500,0
3881,15.83,-11.7,3.75,2495.117,-263.936
3882,6.32,9.15,2.96,2514.648,791.807
3883,-14.78,10.92,-3.87,2514.648,791.807
3884,8.08,-20.73,6.37,2509.766,527.872
3885,14.79,-3.78,2.71,2509.766,527.872
3886,-7.71,14.52,-3.2,2490.234,-527.872
3887,-10.94,-4.51,0.03,2514.648,791.807
3888,16.56,-10.3,4.24,2509.766,527.872
3889,5.16,6.77,4.54,2534.18,1847.551
3890,-11.12,1.35,-1.13,2509.766,527.872
3891,0.46,-14.99,3.87,2514.648,791.807
3892,8.88,2.26,0.15,2495.117,-263.936
3893,-6.67,14.7,-3.75,2500,0
3894,-19.17,0.37,-2.77,2509.766,527.872
3895,12.72,-11.09,4.42,2519.531,1055.743
3896,-2.16,9.15,-4.97,2519.531,1055.743
3897,-14.66,15.25,-5.7,2495.117,-263.936
3898,-5.76,-7.13,-0.46,2504.883,263.936
3899,14.73,-2.86,1.92,2495.117,-263.936
3900,-7.53,10.68,-3.87,2504.883,263.936
3901,-2.95,-8.71,0.34,2509.766,527.872
3902,2.47,6.59,1.19,2529.297,1583.615
3903,-6.98,15.31,-3.69,2509.766,527.872
3904,2.23,-13.41,0.27,2509.766,527.872
3905,7.78,-2.07,3.63,2524.414,1319.679
3906,-13.32,14.09,-5.64,2480.469,-1055.743
3907,-3.01,-9.26,1.68,2500,0
3908,9.12,-5.36,2.71,2495.117,-263.936
3909,-12.53,13.36,-3.26,2495.117,-263.936
3910,-6.25,-9.75,0.09,2509.766,527.872
3911,9.49,-13.17,4.66,2514.648,791.807
3912,5.89,4.33,4.42,2519.531,1055.743
3913,-13.99,14.03,-5.64,2500,0
3914,-10.15,-6.03,-0.15,2500,0
3915,14.73,-4.87,3.26,2500,0
3916,-8.56,15.92,-4.36,2500,0
3917,-15.33,5.31,-1.8,2519.531,1055.743
3918,12.54,-11.4,3.75,2500,0
3919,9.61,11.96,0.34,2519.531,1055.743
3920,-11.85,9.03,-3.32,2524.414,1319.679
3921,-0.33,-16.58,2.35,2500,0
3922,13.94,-3.47,1.62,2504.883,263.936
3923,-9.29,14.7,-3.45,2485.352,-791.807
3924,-13.87,-4.32,0.64,2514.648,791.807
3925,11.25,-12.68,4.3,2514.648,791.807
3926,-0.45,12.93,-2.77,2519.531,1055.743
3927,-11.55,11.96,-2.96,2514.648,791.807
3928,-11.25,-5.42,-1.8,2509.766,527.872
3929,12.23,-7.56,2.53,2504.883,263.936
3930,-7.53,15.43,-5.03,2504.883,263.936
3931,-16.49,10.61,-3.99,2519.531,1055.743
3932,4.73,-8.23,1.62,2500,0
3933,12.78,-11.03,5.58,2514.648,791.807
3934,1.5,9.03,-1.49,2514.648,791.807
3935,-8.75,4.46,-2.04,2509.766,527.872
3936,-5.88,-10.54,0.15,2509.766,527.872
3937,13.75,-9.2,2.16,2524.414,1319.679
3938,5.65,-4.08,1.13,2495.117,-263.936
3939,-5.82,14.7,-3.75,2495.117,-263.936
3940,-15.7,19.09,-6.74,2504.883,263.936
3941,3.33,-11.58,1.43,2485.352,-791.807
3942,27.11,-11.46,8.08,2495.117,-263.936
3943,-0.39,13.79,-2.59,2504.883,263.936
3944,-4.78,-10.97,-2.1,2504.883,263.936
3945,11.32,-19.02,6.43,2500,0
3946,7.47,5.74,1.86,2504.883,263.936
3947,2.35,3.72,0.21,2519.531,1055.743
3948,4.36,-14.32,2.29,2524.414,1319.679
3949,24.97,-6.46,7.77,2514.648,791.807
3950,-9.84,10,-3.75,2485.352,-791.807
3951,16.86,-12.19,3.87,2529.297,1583.615
3952,3.63,4.03,1.86,2504.883,263.936
3953,-15.45,8.42,-3.2,2509.766,527.872
3954,6.62,-4.81,1.19,2500,0
3955,6.07,6.65,1.13,2504.883,263.936
3956,-19.6,17.38,-6.49,2504.883,263.936
3957,3.63,-11.64,1.19,2504.883,263.936
3958,-2.59,9.09,-2.1,2509.766,527.872
3959,-10.03,9.09,-1.74,2495.117,-263.936
3960,7.66,-12.86,4.05,2504.883,263.936
3961,8.08,11.47,0.21,2524.414,1319.679
3962,-16.43,2.69,-1.19,2504.883,263.936
3963,17.47,-23.47,8.38,2519.531,1055.743
3964,8.33,3.66,0.15,2509.766,527.872
3965,-1.31,1.59,1.19,2524.414,1319.679
3966,8.63,-14.93,5.27,2509.766,527.872
3967,-1.73,9.46,-0.46,2534.18,1847.551
3968,-14.05,3.85,-2.53,2514.648,791.807
3969,13.27,-13.59,5.46,2504.883,263.936
3970,-13.68,5.49,-2.23,2548.828,2639.358
3971,-6.79,-5.42,-0.27,2504.883,263.936
3972,19.79,-5.12,2.9,2495.117,-263.936
3973,1.25,10.55,-0.52,2548.828,2639.358
3974,-6.67,-4.81,-0.7,2504.883,263.936
3975,12.9,-14.75,4.18,2500,0
3976,1.99,2.38,1.43,2500,0
3977,-1,1.96,3.2,2500,0
3978,-3.38,-5.73,-0.76,2490.234,-527.872
3979,15.64,-7.43,3.63,2504.883,263.936
3980,-6.31,11.41,-2.65,2534.18,1847.551
3981,-12.65,2.02,-2.53,2480.469,-1055.743
3982,7.96,-12.37,2.96,2504.883,263.936
3983,-2.46,4.64,0.15,2504.883,263.936
3984,-18.07,9.88,-2.29,2514.648,791.807
3985,2.11,-11.76,-0.34,2519.531,1055.743
3986,9.18,5.68,-0.15,2519.531,1055.743
3987,-11.25,12.2,-3.75,2500,0
3988,-2.53,-8.71,-0.82,2495.117,-263.936
3989,8.39,-5.6,2.47,2504.883,263.936
3990,-11.06,9.33,-4.24,2490.234,-527.872
3991,-18.81,9.21,-3.08,2509.766,527.872
3992,6.99,-15.79,3.87,2495.117,-263.936
3993,0.04,9.33,-1.55,2514.648,791.807
3994,-8.99,11.53,-2.35,2504.883,263.936
3995,-5.82,-7.07,0.03,2509.766,527.872
3996,8.27,-13.47,4.85,2509.766,527.872
3997,6.19,7.57,0.52,2509.766,527.872
3998,-6,15.8,-4.97,2509.766,527.872
3999,-8.87,-9.57,0.09,2500,0
4000,14.06,-19.51,7.71,2524.414,1319.679
4001,6.5,4.94,-0.46,2519.531,1055.743
4002,0.34,1.77,0.21,2504.883,263.936
4003,-2.04,-10.79,1.49,2485.352,-791.807
4004,9,3.3,1.07,2500,0
4005,4.3,7.44,1.37,2529.297,1583.615
4006,-13.32,0.8,-2.1,2500,0
4007,8.94,-17.8,6.98,2504.883,263.936
4008,14.12,-6.52,2.71,2495.117,-263.936
4009,-8.07,16.1,-4.05,2495.117,-263.936
4010,-10.45,4.33,-2.53,2519.531,1055.743
4011,13.88,-13.17,4.42,2495.117,-263.936
4012,3.08,6.59,1.55,2509.766,527.872
4013,-11.25,11.04,-3.38,2514.648,791.807
4014,-4.11,-4.75,-1.01,2509.766,527.872
4015,10.95,-13.9,4.85,2504.883,263.936
4016,-3.75,10.74,-1.13,2529.297,1583.615
4017,-12.46,8.48,-3.75,2514.648,791.807
4018,7.29,-9.81,2.77,2514.648,791.807
4019,15.83,-14.45,4.73,2509.766,527.872
4020,-4.6,12.69,-2.41,2495.117,-263.936
4021,-7.89,6.9,-2.53,2495.117,-263.936
4022,4.06,-10.3,1.25,2495.117,-263.936
4023,15.71,-4.93,3.93,2500,0
4024,-3.75,9.58,-0.95,2539.062,2111.487
4025,-8.87,-4.26,0.15,2504.883,263.936
4026,8.15,-16.34,1.86,2495.117,-263.936
4027,14.49,1.47,3.45,2529.297,1583.615
4028,-8.01,15.37,-3.99,2495.117,-263.936
4029,-8.44,-7.31,-1.13,2509.766,527.872
4030,4,-11.34,2.9,2519.531,1055.743
4031,0.16,4.76,1.07,2509.766,527.872
4032,-10.51,-1.95,-1.55,2524.414,1319.679
4033,-2.53,-13.04,0.21,2495.117,-263.936
4034,12.54,0.92,1.25,2490.234,-527.872
4035,-12.65,21.29,-5.46,2504.883,263.936
4036,-6.67,-8.04,-1.13,2500,0
4037,-3.99,-3.71,-0.15,2519.531,1055.743
4038,6.01,9.58,-1.37,2519.531,1055.743
4039,-9.05,8.91,-3.63,2509.766,527.872
4040,-11.49,-12.13,-0.34,2509.766,527.872
4041,15.89,-7.5,3.51,2490.234,-527.872
4042,-12.04,12.93,-5.7,2504.883,263.936
4043,-12.16,-2.62,-0.76,2519.531,1055.743
4044,4.55,-13.35,3.69,2504.883,263.936
4045,13.27,6.71,0.76,2519.531,1055.743
4046,-9.35,8.24,-2.96,2524.414,1319.679
4047,-11.43,-8.65,-0.15,2504.883,263.936
4048,13.69,-15.42,3.57,2504.883,263.936
4049,6.13,8.36,0.7,2504.883,263.936
4050,-10.33,11.71,-3.81,2504.883,263.936
4051,7.66,-6.52,4.6,2519.531,1055.743
4052,12.05,-7.13,3.2,2500,0
4053,-8.93,15.25,-3.32,2524.414,1319.679
4054,-11,6.96,-3.57,2504.883,263.936
4055,5.83,-13.29,2.35,2500,0
4056,9.55,-10.12,3.51,2519.531,1055.743
4057,-4.66,13.05,-3.45,2504.883,263.936
4058,-22.89,9.58,-7.59,2524.414,1319.679
4059,3.02,-13.41,2.04,2509.766,527.872
4060,10.34,2.14,0.7,2504.883,263.936
4061,-6.98,13.24,-3.2,2514.648,791.807
4062,-6.37,-8.84,-0.64,2495.117,-263.936
4063,6.93,-11.4,3.26,2495.117,-263.936
4064,1.13,6.1,0.58,2495.117,-263.936
4065,-12.34,9.03,-4.3,2500,0
4066,4.61,-11.52,0.7,2524.414,1319.679
4067,12.6,4.58,-0.03,2519.531,1055.743
4068,-9.05,12.69,-3.63,2500,0
4069,-3.75,-9.93,1.62,2504.883,263.936
4070,7.35,-10.67,1.68,2504.883,263.936
4071,-4.96,13.48,-2.53,2500,0
4072,-16.18,-0.54,-1.92,2514.648,791.807
4073,9.67,-9.87,2.35,2509.766,527.872
4074,5.34,13.85,-1.8,2509.766,527.872
4075,-13.93,15.8,-3.99,2500,0
4076,1.07,-10.18,2.1,2504.883,263.936
4077,9.18,-2.31,-0.03,2509.766,527.872
4078,-10.7,14.39,-4.42,2480.469,-1055.743
4079,-16.31,-1.28,-2.04,2504.883,263.936
4080,14.61,-8.71,2.16,2524.414,1319.679
4081,-21.24,18.72,-6.37,2504.883,263.936
4082,-13.68,-2.01,-2.04,2504.883,263.936
4083,13.02,-9.32,3.81,2524.414,1319.679
4084,-7.22,12.75,-4.79,2524.414,1319.679
4085,-9.66,0.92,-1.07,2514.648,791.807
4086,-1.61,-5.85,4.18,2500,0
4087,5.04,6.83,-0.52,2500,0
4088,-18.99,11.22,-6.43,2524.414,1319.679
4089,5.16,-10.48,2.53,2500,0
4090,8.88,1.71,1.49,2485.352,-791.807
4091,-10.27,15.31,-4.91,2495.117,-263.936
4092,-1.43,-10,0.52,2534.18,1847.551
4093,13.21,0,4.3,2500,0
4094,-9.17,12.63,-4.79,2485.352,-791.807
4095,-0.51,-11.58,1.25,2509.766,527.872
4096,12.66,-6.15,2.35,2495.117,-263.936
4097,-18.62,15.98,-6.74,2509.766,527.872
4098,-3.81,-11.76,0.52,2514.648,791.807
4099,12.23,0.49,2.1,2504.883,263.936
4100,-5.64,13.24,-4.12,2495.117,-263.936
4101,-5.88,-6.46,-0.09,2509.766,527.872
4102,16.25,-7.8,3.63,2504.883,263.936
4103,-3.2,12.81,-1.68,2539.062,2111.487
4104,-5.88,-1.46,-0.52,2519.531,1055.743
4105,9.67,-12.43,3.26,2514.648,791.807
4106,-3.56,9.76,-1.13,2524.414,1319.679
4107,-13.26,8.66,-2.16,2504.883,263.936
4108,10.89,-12.86,4.73,2509.766,527.872
4109,-9.6,13.54,-5.46,2514.648,791.807
4110,-13.14,10.31,-3.75,2514.648,791.807
4111,10.1,-12.86,3.69,2519.531,1055.743
4112,3.69,-1.15,0.34,2514.648,791.807
4113,-9.35,7.93,-1.13,2500,0
4114,0.65,-7.74,0.88,2519.531,1055.743
4115,11.01,3.85,1.13,2504.883,263.936
4116,-17.77,12.26,-5.15,2500,0
4117,2.29,-7.5,0.76,2495.117,-263.936
4118,-1,-0.24,0.76,2500,0
4119,-10.64,7.57,-2.84,2504.883,263.936
4120,2.72,-10.36,0.03,2500,0
4121,13.14,1.1,2.96,2480.469,-1055.743
4122,-11.25,11.71,-3.02,2500,0
4123,5.34,-12.68,3.51,2509.766,527.872
4124,13.82,-8.65,3.26,2500,0
4125,0.52,12.5,-0.64,2509.766,527.872
4126,-11.31,-0.36,-2.1,2524.414,1319.679
4127,11.56,-8.47,3.81,2509.766,527.872
4128,2.23,4.7,0.03,2485.352,-791.807
4129,-9.42,3.42,-0.4,2514.648,791.807
4130,11.68,-22.8,6.55,2519.531,1055.743
4131,2.6,9.09,-0.21,2519.531,1055.743
4132,-4.48,2.99,2.71,2509.766,527.872
4133,8.88,-15.42,4.79,2519.531,1055.743
4134,13.39,3.6,1.49,2500,0
4135,-12.22,14.82,-4.42,2480.469,-1055.743
4136,8.21,-10.36,2.9,2500,0
4137,10.28,7.32,0.76,2504.883,263.936
4138,-12.71,5.37,-2.65,2495.117,-263.936
4139,-0.82,-6.4,1.68,2504.883,263.936
4140,-0.03,5.61,-1.31,2524.414,1319.679
4141,-17.16,-1.52,-2.35,2514.648,791.807
4142,12.35,-12.98,5.95,2514.648,791.807
4143,-3.32,12.44,-2.1,2509.766,527.872
4144,-5.82,-3.29,-3.45,2529.297,1583.615
4145,13.82,-6.82,3.99,2529.297,1583.615
4146,-15.82,14.88,-6.07,2524.414,1319.679
4147,2.78,-8.71,-0.15,2524.414,1319.679
4148,-4.17,13.11,-1.43,2500,0
4149,-12.83,4.82,-2.16,2509.766,527.872
4150,13.08,-13.1,5.09,2524.414,1319.679
4151,-3.87,11.1,-2.29,2539.062,2111.487
4152,-1.67,-10.85,1.01,2500,0
4153,15.4,-19.39,6.49,2490.234,-527.872
4154,-6.73,13.42,-4.85,2500,0
4155,4.91,-6.15,1.86,2495.117,-263.936
4156,12.47,-12.86,4.12,2504.883,263.936
4157,-2.16,9.82,-2.41,2485.352,-791.807
4158,-11.12,-2.74,-0.27,2514.648,791.807
4159,13.94,-13.17,4.73,2509.766,527.872
4160,-2.53,7.69,-1.43,2509.766,527.872
4161,-11.31,1.16,-1.74,2519.531,1055.743
4162,0.16,-9.93,0.95,2509.766,527.872
4163,9.97,3.11,2.71,2519.531,1055.743
4164,-11,7.87,-3.75,2495.117,-263.936
4165,8.33,-11.34,4.18,2500,0
4166,0.34,6.53,-0.88,2509.766,527.872
4167,-13.56,9.58,-2.35,2495.117,-263.936
4168,9,-10.3,3.63,2524.414,1319.679
4169,10.95,5.55,3.57,2509.766,527.872
4170,-17.22,12.5,-6.25,2495.117,-263.936
4171,-0.51,-10.12,1.13,2500,0
4172,13.88,-2.25,2.29,2485.352,-791.807
4173,-6.61,10.43,-3.51,2500,0
4174,-11,-2.68,0.15,2529.297,1583.615
4175,15.46,-8.96,4.66,2519.531,1055.743
4176,7.84,8.79,1.74,2524.414,1319.679
4177,-12.1,-0.54,-0.58,2524.414,1319.679
4178,8.94,-17.92,6.19,2509.766,527.872
4179,11.01,-1.4,1.86,2500,0
4180,-4.54,13.05,-3.51,2490.234,-527.872
4181,-17.4,8.72,-2.96,2509.766,527.872
4182,7.6,-13.41,2.23,2519.531,1055.743
4183,9.24,-2.19,1.19,2500,0
4184,3.94,10.37,-0.95,2485.352,-791.807
4185,-4.84,7.14,-0.64,2514.648,791.807
4186,-2.95,-13.47,1.01,2485.352,-791.807
4187,11.68,-6.03,3.38,2495.117,-263.936
4188,7.9,6.77,-0.34,2514.648,791.807
4189,-11.43,11.35,-3.99,2495.117,-263.936
4190,-15.88,-6.28,-0.27,2509.766,527.872
4191,13.94,-11.15,4.36,2519.531,1055.743
4192,-6.18,13.05,-3.45,2514.648,791.807
4193,-13.74,12.2,-4.6,2509.766,527.872
4194,1.93,-8.35,0.21,2514.648,791.807
4195,10.58,-11.76,4.6,2495.117,-263.936
4196,-6.12,10.19,-2.1,2504.883,263.936
4197,-8.68,12.93,-4.18,2524.414,1319.679
4198,4.06,-13.53,2.16,2495.117,-263.936
4199,25.58,-10.67,8.38,2514.648,791.807
4200,0.46,12.26,-2.96,2509.766,527.872
4201,-15.76,9.27,-4.97,2509.766,527.872
4202,-0.51,-8.9,0.76,2519.531,1055.743
4203,8.75,3.42,1.19,2509.766,527.872
4204,4.79,4.7,1.13,2500,0
4205,-7.95,-6.76,-0.15,2514.648,791.807
4206,7.9,-15.6,4.18,2529.297,1583.615
4207,1.25,9.64,-1.19,2500,0
4208,-18.32,4.27,-5.09,2519.531,1055.743
4209,0.28,-5.48,0.34,2514.648,791.807
4210,7.23,-1.76,-0.76,2490.234,-527.872
4211,-8.26,8.72,-2.04,2514.648,791.807
4212,-10.45,-2.74,-3.81,2485.352,-791.807
4213,5.71,-8.9,2.1,2509.766,527.872
4214,-0.33,8.66,-0.46,2509.766,527.872
4215,-15.82,3.05,-2.53,2495.117,-263.936
4216,5.83,-10.91,0.64,2509.766,527.872
4217,7.78,4.76,1.86,2514.648,791.807
4218,-13.01,10.37,-3.63,2495.117,-263.936
4219,-0.03,-7.13,-1.01,2500,0
4220,3.51,-0.85,-0.34,2490.234,-527.872
4221,-6.92,12.63,-2.35,2495.117,-263.936
4222,-10.57,-5.54,-0.52,2524.414,1319.679
4223,17.47,-4.93,3.51,2490.234,-527.872
4224,-12.95,14.33,-5.27,2509.766,527.872
4225,2.41,-16.82,3.93,2524.414,1319.679
4226,4.91,5.74,0.09,2490.234,-527.872
4227,-10.51,12.69,-4.97,2534.18,1847.551
4228,1.44,-11.64,0.7,2500,0
4229,16.68,-4.75,5.46,2524.414,1319.679
4230,-11.79,14.33,-5.64,2504.883,263.936
4231,4.97,-8.84,2.23,2519.531,1055.743
4232,5.04,-0.67,0.76,2490.234,-527.872
4233,-12.34,10.25,-2.96,2519.531,1055.743
4234,1.8,-7.43,0.21,2539.062,2111.487
4235,9.61,3.72,0.52,2504.883,263.936
4236,-17.77,6.59,-3.38,2514.648,791.807
4237,2.17,-6.46,1.31,2490.234,-527.872
4238,16.99,-1.15,4.54,2495.117,-263.936
4239,-6.31,11.1,-1.62,2490.234,-527.872
4240,-2.83,-8.17,-0.27,2495.117,-263.936
4241,29.79,-15.42,9.42,2509.766,527.872
4242,-8.38,5.37,-1.92,2509.766,527.872
4243,5.58,-11.64,3.26,2524.414,1319.679
4244,10.83,-7.5,2.16,2490.234,-527.872
4245,-6.25,14.46,-3.51,2514.648,791.807
4246,-9.78,-2.98,0.09,2524.414,1319.679
4247,9.49,-16.09,4.36,2539.062,2111.487
4248,9.06,7.14,0.95,2524.414,1319.679
4249,-11.61,4.15,-0.82,2490.234,-527.872
4250,12.66,-21.46,7.41,2524.414,1319.679
4251,13.08,2.38,1.74,2485.352,-791.807
4252,-9.6,13.11,-3.87,2509.766,527.872
4253,-7.83,-8.29,0.34,2509.766,527.872
4254,13.08,-8.9,3.87,2519.531,1055.743
4255,10.46,8.18,0.88,2524.414,1319.679
4256,-17.16,7.14,-4.36,2500,0
4257,3.82,-13.04,3.99,2509.766,527.872
4258,15.22,-5.18,3.2,2480.469,-1055.743
4259,-14.05,15.55,-5.09,2509.766,527.872
4260,-12.34,-2.37,-1.74,2495.117,-263.936
4261,7.6,-8.29,3.32,2519.531,1055.743
4262,6.25,2.93,2.04,2495.117,-263.936
4263,-9.29,10.86,-2.59,2495.117,-263.936
4264,-16.43,6.22,-6.43,2529.297,1583.615
4265,5.89,-13.04,3.32,2514.648,791.807
4266,13.14,4.4,2.04,2524.414,1319.679
4267,-6.85,13.48,-5.03,2490.234,-527.872
4268,-8.75,-2.25,-0.15,2519.531,1055.743
4269,8.63,-9.14,2.59,2524.414,1319.679
4270,16.44,-4.2,2.71,2500,0
4271,-3.87,8.72,0.76,2509.766,527.872
4272,-8.2,11.65,-3.45,2504.883,263.936
4273,-3.93,-5.48,-1.13,2514.648,791.807
4274,3.39,-8.65,1.92,2519.531,1055.743
4275,13.33,2.81,2.59,2495.117,-263.936
4276,1.86,11.9,-0.7,2519.531,1055.743
4277,-14.11,3.3,-1.92,2504.883,263.936
4278,11.99,-13.47,5.7,2529.297,1583.615
4279,12.66,-11.28,3.69,2504.883,263.936
4280,-12.89,14.21,-3.57,2500,0
4281,-13.01,11.9,-4.36,2495.117,-263.936
4282,0.1,-11.15,0.34,2514.648,791.807
4283,7.6,-6.21,2.53,2509.766,527.872
4284,0.22,7.93,-0.34,2534.18,1847.551
4285,-9.78,12.5,-3.75,2504.883,263.936
4286,-10.15,-3.23,-3.08,2490.234,-527.872
4287,13.08,-3.9,2.1,2500,0
4288,7.9,1.41,2.29,2485.352,-791.807
4289,-11.37,10.74,-2.16,2500,0
4290,-11.25,6.1,-4.24,2509.766,527.872
4291,9.79,-14.99,5.4,2509.766,527.872
4292,-6.37,6.04,-0.4,2509.766,527.872
4293,-7.95,15.86,-3.63,2504.883,263.936
4294,-5.7,-5.36,-2.59,2495.117,-263.936
4295,9.06,-11.03,4.3,2495.117,-263.936
4296,3.75,7.87,-0.21,2504.883,263.936
4297,-5.64,11.77,-2.04,2509.766,527.872
4298,-5.51,-5.54,-1.74,2495.117,-263.936
4299,22.84,-18.04,8.63,2490.234,-527.872
4300,10.4,-2.01,1.68,2490.234,-527.872
4301,-17.46,16.47,-4.24,2500,0
4302,-11.79,2.08,-2.41,2504.883,263.936
4303,8.27,-17.37,4.85,2509.766,527.872
4304,12.72,-3.96,2.77,2509.766,527.872
4305,-7.83,13.91,-3.87,2504.883,263.936
4306,-24.29,5.25,-4.73,2529.297,1583.615
4307,8.08,-11.7,3.63,2514.648,791.807
