,x-axis,y-axis,z-axis,voltage,current,temperature
2547,0.13,4.13,0.89,2583.008,4486.909,27
2548,-2.13,6.45,-3.81,2587.891,4750.845,27
2549,5.86,-12.76,8.2,2568.359,3695.101,27
2550,-1.82,2.55,-3.62,2558.594,3167.229,27
2551,1.47,-3.73,-0.51,2592.773,5014.78,27
2552,1.96,0.6,6.44,2573.242,3959.037,27
2553,-3.04,5.96,-2.89,2558.594,3167.229,27
2554,2.75,-3.91,2.78,2592.773,5014.78,27
2555,1.1,1.02,3.39,2612.305,6070.524,27
2556,1.17,-2.15,2.84,2583.008,4486.909,27
2557,-0.48,-3.85,2.35,2587.891,4750.845,27
2558,3.36,0.72,8.75,2583.008,4486.909,27
2559,4.28,-11.29,2.11,2573.242,3959.037,27
2560,-1.88,0.05,-2.65,2578.125,4222.973,27
2561,5.86,-6.48,8.88,2592.773,5014.78,27
2562,-1.15,1.45,1.5,2578.125,4222.973,27
2563,-4.14,10.6,-2.77,2568.359,3695.101,27
2564,6.35,-11.05,10.52,2558.594,3167.229,27
2565,-1.88,1.88,-3.38,2568.359,3695.101,27
2566,3.24,-3.37,0.16,2587.891,4750.845,27
2567,5.5,-8.85,9.91,2578.125,4222.973,27
2568,-0.66,3.95,-1.06,2563.477,3431.166,27
2569,2.93,-2.51,3.88,2597.656,5278.716,27
2570,1.1,-0.99,3.81,2592.773,5014.78,27
2571,1.96,-3.85,-0.7,2568.359,3695.101,27
2572,2.02,-7.76,2.84,2587.891,4750.845,27
2573,-4.2,8.71,-1.12,2578.125,4222.973,27
2574,1.9,-6.05,2.72,2578.125,4222.973,27
2575,-0.11,1.15,0.34,2568.359,3695.101,27
2576,-0.97,3.71,-2.65,2583.008,4486.909,27
2577,2.81,-6.29,2.53,2573.242,3959.037,27
2578,-3.83,3.95,-3.32,2583.008,4486.909,27
2579,2.02,-3.06,1.38,2583.008,4486.909,27
2580,-4.14,3.28,-1.19,2578.125,4222.973,27
2581,-2.31,8.59,-1.73,2573.242,3959.037,27
2582,2.57,-1.72,3.2,2578.125,4222.973,27
2583,-1.94,4.87,-3.5,2573.242,3959.037,27
2584,1.96,-3.61,0.16,2583.008,4486.909,27
2585,0.43,-4.1,0.03,2573.242,3959.037,27
2586,-2.31,4.56,-2.1,2563.477,3431.166,27
2587,5.74,-6.29,2.84,2558.594,3167.229,27
2588,0.74,-2.02,-2.59,2587.891,4750.845,27
2589,3.24,1.82,3.57,2597.656,5278.716,27
2590,-1.15,-0.5,0.83,2587.891,4750.845,27
2591,-0.6,5.29,-1,2578.125,4222.973,27
2592,3.97,-9.04,3.51,2597.656,5278.716,27
2593,-3.77,7.3,-4.48,2578.125,4222.973,27
2594,2.75,-4.16,4.49,2583.008,4486.909,27
2595,-3.59,10.05,-1.43,2592.773,5014.78,27
2596,0.92,-1.6,-3.69,2583.008,4486.909,27
2597,0.5,-4.83,1.68,2592.773,5014.78,27
2598,-4.57,8.71,-5.51,2583.008,4486.909,27
2599,3.24,-1.54,3.88,2568.359,3695.101,27
2600,-1.4,3.22,-1.25,2563.477,3431.166,27
2601,-0.48,-0.99,-6.86,2578.125,4222.973,27
2602,0.56,-5.01,2.84,2592.773,5014.78,27
2603,-3.35,6.63,-2.59,2568.359,3695.101,27
2604,1.35,-2.39,-3.81,2607.422,5806.588,27
2605,-2.13,4.26,-2.28,2597.656,5278.716,27
2606,1.04,-0.5,-2.16,2583.008,4486.909,27
2607,-1.88,0.72,-6.12,2587.891,4750.845,27
2608,-3.29,8.46,-2.22,2563.477,3431.166,27
2609,3.85,-5.74,3.45,2578.125,4222.973,27
2610,-3.16,7.91,-6.31,2592.773,5014.78,27
2611,1.78,-1.84,4.42,2583.008,4486.909,27
2612,0.37,0.29,2.11,2573.242,3959.037,27
2613,-3.59,5.54,-4.36,2573.242,3959.037,27
2614,4.89,-4.46,5.34,2568.359,3695.101,27
2615,-2.74,2.37,-4.11,2592.773,5014.78,27
2616,0.13,1.33,1.01,2578.125,4222.973,27
2617,-2.55,7.06,-0.51,2568.359,3695.101,27
2618,-2.13,3.1,-2.83,2573.242,3959.037,27
2619,1.78,-3.79,-0.7,2587.891,4750.845,27
2620,-2.68,1.88,-2.89,2607.422,5806.588,27
2621,0.01,-5.13,0.22,2597.656,5278.716,27
2622,-3.83,5.29,-4.84,2578.125,4222.973,27
2623,-2.74,6.57,-3.44,2578.125,4222.973,27
2624,3.85,-9.22,3.94,2578.125,4222.973,27
2625,-4.63,5.41,-4.9,2587.891,4750.845,27
2626,1.71,-6.11,4.55,2587.891,4750.845,27
2627,-1.03,2.79,0.4,2583.008,4486.909,27
2628,-2.68,9.13,-3.2,2583.008,4486.909,27
2629,-0.18,-1.17,2.11,2592.773,5014.78,27
2630,-3.1,4.99,-3.62,2578.125,4222.973,27
2631,4.09,-7.15,4.79,2592.773,5014.78,27
2632,-2.61,6.51,-3.56,2592.773,5014.78,27
2633,0.19,0.84,3.14,2568.359,3695.101,27
2634,-3.65,4.13,0.64,2578.125,4222.973,27
2635,-0.85,-2.39,-1.67,2578.125,4222.973,27
2636,0.74,-5.44,4.24,2553.711,2903.294,27
2637,-3.59,8.34,-4.54,2583.008,4486.909,27
2638,2.75,-5.5,-0.7,2573.242,3959.037,27
2639,-3.35,1.76,-4.6,2583.008,4486.909,27
2640,0.56,-0.13,0.16,2583.008,4486.909,27
2641,-1.33,4.44,2.35,2573.242,3959.037,27
2642,0.43,-2.76,-2.16,2592.773,5014.78,27
2643,2.32,-9.46,4,2573.242,3959.037,27
2644,1.9,0.66,2.11,2587.891,4750.845,27
2645,3.79,-5.44,4.55,2568.359,3695.101,27
2646,0.19,-2.21,-1.86,2573.242,3959.037,27
2647,7.45,-8,10.95,2587.891,4750.845,27
2648,-1.7,1.94,0.52,2558.594,3167.229,27
2649,-2.37,5.66,-2.28,2558.594,3167.229,27
2650,5.98,-9.22,7.9,2583.008,4486.909,27
2651,-2.8,8.1,-2.28,2578.125,4222.973,27
2652,2.26,-0.13,4.18,2568.359,3695.101,27
2653,-1.09,4.87,-3.38,2578.125,4222.973,27
2654,1.04,-6.29,-0.7,2597.656,5278.716,27
2655,-0.36,-1.35,0.28,2573.242,3959.037,27
2656,-4.08,7.79,-5.33,2568.359,3695.101,27
2657,4.76,-8.67,4.97,2578.125,4222.973,27
2658,-3.59,2.3,-3.81,2597.656,5278.716,27
2659,3.18,-7.02,-0.03,2587.891,4750.845,27
2660,-2.61,4.74,-1.92,2553.711,2903.294,27
2661,0.01,-1.05,-1,2583.008,4486.909,27
2662,2.87,-5.87,0.16,2597.656,5278.716,27
2663,-1.88,6.82,-2.83,2573.242,3959.037,27
2664,4.4,-3.18,4.61,2578.125,4222.973,27
2665,-0.91,7.12,-3.69,2583.008,4486.909,27
2666,3.12,-2.21,-0.33,2573.242,3959.037,27
2667,-1.46,0.17,1.13,2578.125,4222.973,27
2668,0.68,2.06,-1.31,2573.242,3959.037,27
2669,2.26,-4.59,2.9,2587.891,4750.845,27
2670,-5.48,6.15,-4.36,2622.07,6598.395,27
2671,1.17,-4.16,2.35,2602.539,5542.652,27
2672,-1.94,7.49,-1.92,2587.891,4750.845,27
2673,0.56,1.51,-1.67,2563.477,3431.166,27
2674,3.6,-8.55,5.03,2597.656,5278.716,27
2675,-2.43,7.67,-6.25,2592.773,5014.78,27
2676,1.9,-1.66,4.42,2573.242,3959.037,27
2677,-1.76,0.78,-2.1,2578.125,4222.973,27
2678,-0.91,1.82,-6.49,2592.773,5014.78,27
2679,1.23,-7.51,1.19,2607.422,5806.588,27
2680,-4.26,6.57,-4.48,2563.477,3431.166,27
2681,1.35,-0.44,-1.98,2587.891,4750.845,27
2682,-1.09,2.18,-3.93,2548.828,2639.358,27
2683,2.02,-3.67,-1.61,2583.008,4486.909,27
2684,-1.21,1.21,-5.64,2578.125,4222.973,27
2685,-3.9,9.44,-1.67,2587.891,4750.845,27
2686,1.53,-4.89,2.78,2587.891,4750.845,27
2687,-3.83,7.98,-9.9,2573.242,3959.037,27
2688,2.14,-4.71,2.29,2583.008,4486.909,27
2689,0.31,-5.01,2.9,2587.891,4750.845,27
2690,-8.35,8.46,-11,2578.125,4222.973,27
2691,3.85,-7.15,3.08,2568.359,3695.101,27
2692,-2.74,1.88,-1.37,2583.008,4486.909,27
2693,-3.83,5.72,-6.43,2597.656,5278.716,27
2694,-1.21,-0.62,2.47,2592.773,5014.78,27
2695,-3.16,7.06,-3.14,2592.773,5014.78,27
2696,-0.11,-0.62,-1.43,2587.891,4750.845,27
2697,-1.33,5.48,-0.64,2578.125,4222.973,27
2698,-0.18,4.68,-2.47,2568.359,3695.101,27
2699,3.79,-7.02,0.58,2583.008,4486.909,27
2700,-3.65,6.45,-3.14,2597.656,5278.716,27
2701,1.35,-2.15,1.07,2592.773,5014.78,27
2702,7.14,-7.09,7.11,2573.242,3959.037,27
2703,-0.6,4.56,-2.71,2568.359,3695.101,27
2704,2.26,-1.6,4.55,2568.359,3695.101,27
2705,2.39,-0.62,2.29,2583.008,4486.909,27
2706,1.1,-3.85,-0.45,2592.773,5014.78,27
2707,3.79,-8.18,4.97,2602.539,5542.652,27
2708,-4.08,2.43,-1.86,2583.008,4486.909,27
2709,-0.54,-1.66,-1.67,2583.008,4486.909,27
2710,-2.07,4.2,1.56,2583.008,4486.909,27
2711,-0.85,4.13,-0.51,2578.125,4222.973,27
2712,1.96,-5.26,2.29,2583.008,4486.909,27
2713,-2.07,1.82,-2.71,2587.891,4750.845,27
2714,2.08,-1.29,1.25,2558.594,3167.229,27
2715,-3.9,1.15,-3.14,2573.242,3959.037,27
2716,-3.71,6.82,-3.99,2578.125,4222.973,27
2717,1.41,-2.39,3.08,2578.125,4222.973,27
2718,-3.96,8.65,-6.43,2597.656,5278.716,27
2719,0.62,-5.26,-2.34,2568.359,3695.101,27
2720,2.08,-5.32,3.51,2583.008,4486.909,27
2721,-4.02,8.46,-2.59,2573.242,3959.037,27
2722,1.65,-3.24,4.3,2578.125,4222.973,27
2723,0.31,-3,2.53,2592.773,5014.78,27
2724,-1.09,6.63,3.69,2583.008,4486.909,27
2725,3.18,-3.49,2.11,2563.477,3431.166,27
2726,-1.15,1.33,-3.81,2602.539,5542.652,27
2727,5.74,-4.83,8.27,2587.891,4750.845,27
2728,-0.54,-4.1,1.25,2583.008,4486.909,27
2729,-2.19,5.35,-2.16,2573.242,3959.037,27
2730,5.86,-9.1,11.99,2602.539,5542.652,27
2731,-1.15,4.93,-2.1,2583.008,4486.909,27
2732,2.45,0.05,-0.94,2563.477,3431.166,27
2733,5.74,-7.45,12.35,2602.539,5542.652,27
2734,-4.75,6.15,-5.09,2583.008,4486.909,27
2735,1.53,-2.09,3.57,2583.008,4486.909,27
2736,3.48,-2.15,8.94,2592.773,5014.78,27
2737,1.41,-4.89,-0.82,2597.656,5278.716,27
2738,1.78,-6.54,1.44,2568.359,3695.101,27
2739,-0.54,3.16,1.99,2578.125,4222.973,27
2740,2.39,-1.35,2.96,2583.008,4486.909,27
2741,-1.09,1.39,1.44,2573.242,3959.037,27
2742,1.41,-0.13,2.84,2578.125,4222.973,27
2743,4.09,-8.49,2.84,2592.773,5014.78,27
2744,-1.27,1.51,-2.34,2583.008,4486.909,28
2745,3.42,-8.79,5.03,2597.656,5278.716,27
2746,1.23,-1.23,2.84,2592.773,5014.78,27
2747,-3.41,7.91,-3.5,2597.656,5278.716,27
2748,2.75,0.23,3.51,2578.125,4222.973,28
2749,-2.68,6.21,-1.73,2587.891,4750.845,28
2750,1.41,2.73,-1.31,2573.242,3959.037,28
2751,4.09,-8.18,0.77,2573.242,3959.037,28
2752,-3.35,8.34,-2.95,2583.008,4486.909,28
2753,1.47,-2.76,2.66,2592.773,5014.78,28
2754,-0.72,-0.07,-2.83,2587.891,4750.845,28
2755,-1.21,5.29,-1.67,2597.656,5278.716,28
2756,2.2,-4.16,2.05,2587.891,4750.845,28
2757,-4.5,7.37,-6.86,2573.242,3959.037,28
2758,1.65,0.17,4.49,2583.008,4486.909,28
2759,0.8,-7.94,2.17,2592.773,5014.78,28
2760,-4.02,4.62,-5.94,2612.305,6070.524,28
2761,2.26,-1.17,3.81,2592.773,5014.78,28
2762,-0.85,0.6,1.13,2583.008,4486.909,28
2763,-3.83,7.24,-3.08,2568.359,3695.101,28
2764,2.08,-5.01,1.01,2573.242,3959.037,28
2765,-2.25,3.46,-2.83,2583.008,4486.909,28
2766,0.68,-1.11,-1.12,2583.008,4486.909,28
2767,-1.58,0.05,-2.95,2583.008,4486.909,28
2768,-2.74,7.61,-5.58,2583.008,4486.909,28
2769,2.45,-4.77,2.78,2578.125,4222.973,28
2770,-3.1,5.84,-0.15,2583.008,4486.909,28
2771,-3.16,8.34,-4.36,2587.891,4750.845,28
2772,4.03,-8,2.96,2583.008,4486.909,28
2773,0.98,3.71,6.68,2583.008,4486.909,28
2774,-1.4,6.88,-2.77,2573.242,3959.037,28
2775,2.2,-1.78,4.42,2592.773,5014.78,28
2776,3.42,-1.66,1.44,2563.477,3431.166,28
2777,-0.3,2.37,-2.95,2573.242,3959.037,28
2778,3.73,-6.6,2.47,2587.891,4750.845,28
2779,-4.38,4.62,-11.12,2578.125,4222.973,28
2780,1.53,-1.72,1.44,2592.773,5014.78,28
2781,-0.97,-3,1.13,2597.656,5278.716,28
2782,-6.03,11.76,-12.53,2568.359,3695.101,28
2783,1.71,-3.37,3.45,2587.891,4750.845,28
2784,0.13,-2.51,1.99,2583.008,4486.909,28
2785,-1.94,5.48,-10.03,2587.891,4750.845,28
2786,5.01,-6.41,5.1,2573.242,3959.037,28
2787,-1.52,0.54,-4.48,2578.125,4222.973,28
2788,-1.21,1.09,-2.65,2592.773,5014.78,28
2789,0.62,-2.51,2.53,2578.125,4222.973,28
2790,-5.48,9.74,-5.64,2568.359,3695.101,28
2791,4.64,-7.7,5.16,2578.125,4222.973,28
2792,-1.64,3.77,1.19,2563.477,3431.166,28
2793,-1.94,5.9,-2.71,2578.125,4222.973,28
2794,6.29,-11.23,11.99,2563.477,3431.166,28
2795,-1.88,-0.07,-5.51,2583.008,4486.909,28
2796,2.75,-2.39,-0.94,2587.891,4750.845,28
2797,6.04,-13.98,8.27,2607.422,5806.588,28
2798,-4.93,6.51,-3.62,2573.242,3959.037,28
2799,2.26,-4.52,0.22,2583.008,4486.909,28
2800,2.57,-2.09,5.34,2578.125,4222.973,28
2801,-2.74,7.24,-1.86,2568.359,3695.101,28
2802,2.39,-3.91,4.67,2573.242,3959.037,28
2803,-3.35,5.48,-2.1,2587.891,4750.845,28
2804,0.98,-0.26,-1.31,2583.008,4486.909,28
2805,3.79,-7.39,2.72,2558.594,3167.229,28
2806,-0.3,-0.62,-4.11,2573.242,3959.037,28
2807,1.17,-5.74,2.29,2578.125,4222.973,28
2808,2.39,-10.5,2.05,2592.773,5014.78,28
2809,0.31,-3.79,-3.56,2597.656,5278.716,28
2810,2.2,-7.09,-1.25,2583.008,4486.909,28
2811,-0.05,-1.66,2.35,2583.008,4486.909,28
2812,-2.74,6.63,-1.12,2578.125,4222.973,28
2813,0.13,-5.38,-0.39,2578.125,4222.973,28
2814,-1.88,2.37,-1,2583.008,4486.909,28
2815,-2.8,8.77,-1.73,2573.242,3959.037,28
2816,2.93,-3.61,6.25,2578.125,4222.973,28
2817,-0.48,1.27,-2.59,2587.891,4750.845,28
2818,2.08,2.06,-2.89,2578.125,4222.973,28
2819,3.12,-5.07,4.91,2583.008,4486.909,28
2820,-3.71,4.5,-4.72,2578.125,4222.973,28
2821,2.02,-3.49,2.23,2587.891,4750.845,28
2822,-0.66,-0.13,1.5,2578.125,4222.973,28
2823,-3.53,5.9,-3.56,2563.477,3431.166,28
2824,1.23,-0.26,1.19,2563.477,3431.166,28
2825,-2.86,1.94,-3.69,2578.125,4222.973,28
2826,-2,2.24,-4.05,2568.359,3695.101,28
2827,2.51,-3.37,3.2,2583.008,4486.909,28
2828,-1.88,3.28,-6.61,2573.242,3959.037,28
2829,2.81,-5.32,-1,2568.359,3695.101,28
2830,4.15,-8.12,4.79,2602.539,5542.652,28
2831,-0.85,4.38,-0.82,2568.359,3695.101,28
2832,0.01,-4.28,-0.64,2578.125,4222.973,28
2833,4.52,-8.3,5.46,2573.242,3959.037,28
2834,-1.4,1.82,2.23,2583.008,4486.909,28
2835,1.04,0.11,1.44,2587.891,4750.845,28
2836,1.1,-8.12,2.66,2592.773,5014.78,28
2837,-8.16,14.87,-6.98,2583.008,4486.909,28
2838,-0.66,-3.79,1.31,2583.008,4486.909,28
2839,0.07,-2.63,2.96,2583.008,4486.909,28
2840,-7.55,5.9,-14.54,2587.891,4750.845,28
2841,-0.3,0.78,2.72,2573.242,3959.037,28
2842,0.19,-1.9,2.41,2568.359,3695.101,28
2843,0.8,1.45,2.29,2583.008,4486.909,28
2844,1.78,-3.43,2.17,2573.242,3959.037,28
2845,0.98,-3.24,3.57,2573.242,3959.037,28
2846,-0.42,-1.35,-2.04,2578.125,4222.973,28
2847,1.23,-3.67,3.14,2578.125,4222.973,28
2848,1.78,-3.43,4.24,2583.008,4486.909,28
2849,-6.76,7.55,-11.19,2583.008,4486.909,28
2850,1.41,-5.01,0.22,2587.891,4750.845,28
2851,2.87,-6.78,4.91,2573.242,3959.037,28
2852,-2.07,-0.62,0.16,2602.539,5542.652,28
2853,1.04,-3.85,-0.45,2607.422,5806.588,28
2854,3.73,-6.54,4.97,2583.008,4486.909,28
2855,-1.33,3.34,-1.86,2622.07,6598.395,28
2856,3.24,-0.8,3.02,2578.125,4222.973,28
2857,3.42,-5.56,5.34,2573.242,3959.037,28
2858,-1.7,0.9,-6.19,2592.773,5014.78,28
2859,3,-1.29,2.29,2583.008,4486.909,28
2860,1.47,-5.62,2.11,2592.773,5014.78,28
2861,-1.33,5.11,-1.06,2563.477,3431.166,28
2862,3.91,-2.94,3.63,2583.008,4486.909,28
2863,0.74,-3.18,2.41,2578.125,4222.973,28
2864,-2.07,3.52,-1.55,2583.008,4486.909,28
2865,2.75,-3.24,2.47,2578.125,4222.973,28
2866,0.74,-3.3,2.05,2558.594,3167.229,28
2867,-7.07,6.76,-6.25,2578.125,4222.973,28
2868,2.2,-1.66,4.73,2583.008,4486.909,28
2869,-0.11,-0.56,1.92,2568.359,3695.101,28
2870,-0.54,0.17,-2.95,2558.594,3167.229,28
2871,2.26,0.54,2.29,2583.008,4486.909,28
2872,-1.15,0.66,0.95,2568.359,3695.101,28
2873,-2.07,5.48,-0.94,2558.594,3167.229,28
2874,3.6,-6.11,1.74,2573.242,3959.037,28
2875,-1.21,0.6,0.58,2583.008,4486.909,28
2876,-3.77,7.37,-6.55,2573.242,3959.037,28
2877,4.03,-4.95,5.7,2583.008,4486.909,28
2878,-1.33,0.23,0.89,2568.359,3695.101,28
2879,-7,7.24,-5.33,2583.008,4486.909,28
2880,2.57,-5.62,3.02,2568.359,3695.101,28
2881,-1.09,1.63,0.89,2563.477,3431.166,28
2882,-3.22,4.13,-1.06,2563.477,3431.166,28
2883,0.19,-1.05,2.35,2568.359,3695.101,28
2884,-1.52,4.32,0.89,2573.242,3959.037,28
2885,-2.61,5.72,-3.69,2583.008,4486.909,28
2886,4.58,-6.9,5.89,2578.125,4222.973,28
2887,-0.48,3.34,0.16,2563.477,3431.166,28
2888,-3.1,9.93,-5.58,2563.477,3431.166,28
2889,4.76,-6.48,6.56,2563.477,3431.166,28
2890,-1.09,2.91,-0.58,2548.828,2639.358,28
2891,-4.26,8.16,-4.9,2568.359,3695.101,28
2892,-0.6,4.2,0.77,2573.242,3959.037,28
2893,-1.82,4.8,-3.62,2597.656,5278.716,28
2894,-1.4,3.89,-2.4,2558.594,3167.229,28
2895,4.82,-4.16,7.41,2558.594,3167.229,28
2896,-1.4,1.76,0.28,2568.359,3695.101,28
2897,-4.69,6.09,-5.64,2578.125,4222.973,28
2898,-0.66,-1.96,2.11,2583.008,4486.909,28
2899,-2.68,4.01,-0.58,2587.891,4750.845,28
2900,-4.44,8.52,-4.05,2558.594,3167.229,28
2901,0.13,-3.67,0.58,2583.008,4486.909,28
2902,-0.79,1.45,0.7,2573.242,3959.037,28
2903,-2.92,3.59,-3.75,2568.359,3695.101,28
2904,6.84,-6.48,13.57,2563.477,3431.166,28
2905,-1.7,1.21,1.5,2578.125,4222.973,28
2906,-3.9,9.8,-4.36,2563.477,3431.166,28
2907,-1.76,4.38,-3.62,2573.242,3959.037,28
2908,-0.24,-2.7,1.38,2573.242,3959.037,28
2909,-4.02,5.84,-4.42,2573.242,3959.037,28
2910,1.71,4.5,0.52,2568.359,3695.101,28
2911,-1.15,-2.51,1.31,2573.242,3959.037,28
2912,-4.14,5.23,-3.81,2583.008,4486.909,28
2913,4.15,-7.45,6.5,2583.008,4486.909,28
2914,0.43,-0.56,4.18,2578.125,4222.973,28
2915,-5.66,5.78,-5.21,2583.008,4486.909,28
2916,1.96,-0.07,-2.59,2583.008,4486.909,28
2917,-0.05,-1.29,2.72,2563.477,3431.166,28
2918,-4.75,8.4,-5.39,2558.594,3167.229,28
2919,-1.33,3.46,-3.75,2587.891,4750.845,28
2920,-2.61,0.54,-0.58,2573.242,3959.037,28
2921,-4.32,6.45,-3.5,2568.359,3695.101,28
2922,2.51,-5.13,6.5,2558.594,3167.229,28
2923,0.5,-0.01,2.84,2592.773,5014.78,28
2924,-4.75,6.7,-3.44,2563.477,3431.166,28
2925,-2.13,-2.09,-5.51,2592.773,5014.78,28
2926,0.68,-6.17,3.81,2583.008,4486.909,28
2927,-4.14,3.34,-5.21,2592.773,5014.78,28
2928,2.14,-7.57,1.62,2587.891,4750.845,28
2929,-0.18,-2.63,0.03,2597.656,5278.716,28
2930,-4.81,6.63,-3.81,2587.891,4750.845,28
2931,3.36,-3.98,2.96,2597.656,5278.716,28
2932,0.31,-4.89,0.89,2587.891,4750.845,28
2933,-4.44,0.9,-3.08,2592.773,5014.78,28
2934,-3.47,0.96,-7.4,2597.656,5278.716,28
2935,3.24,-9.34,7.84,2587.891,4750.845,28
2936,-4.75,5.29,-5.7,2592.773,5014.78,28
2937,1.47,-2.94,0.46,2587.891,4750.845,28
2938,3.18,-8.67,2.11,2583.008,4486.909,28
2939,-4.38,5.54,-4.54,2568.359,3695.101,28
2940,-0.91,-4.1,-1.73,2607.422,5806.588,28
2941,2.26,-5.87,0.95,2563.477,3431.166,28
2942,-3.47,6.82,-4.05,2573.242,3959.037,28
2943,-1.09,2.98,-0.7,2563.477,3431.166,28
2944,1.04,-1.41,3.02,2587.891,4750.845,28
2945,-3.59,6.57,-6,2573.242,3959.037,28
2946,0.43,-1.66,1.44,2592.773,5014.78,28
2947,0.98,-2.21,1.44,2597.656,5278.716,28
2948,-3.16,5.72,-4.6,2602.539,5542.652,28
2949,0.01,3.04,0.22,2583.008,4486.909,28
2950,2.75,-6.23,3.08,2587.891,4750.845,28
2951,-1.88,2.85,-3.69,2563.477,3431.166,28
2952,-2.43,6.09,-3.62,2568.359,3695.101,28
2953,3.79,-8.24,3.63,2587.891,4750.845,28
2954,-1.58,1.63,-0.94,2558.594,3167.229,28
2955,-2.37,2.98,-3.44,2583.008,4486.909,28
2956,0.86,-1.66,3.45,2592.773,5014.78,28
2957,-0.42,0.78,2.23,2578.125,4222.973,28
2958,-3.65,7.67,-5.45,2592.773,5014.78,28
2959,3.12,-2.21,5.22,2553.711,2903.294,28
2960,0.56,-1.35,2.47,2583.008,4486.909,28
2961,-3.04,2.67,-4.17,2583.008,4486.909,28
2962,-0.72,4.5,-3.44,2587.891,4750.845,28
2963,5.74,-9.28,4.67,2578.125,4222.973,28
2964,-2.74,2.06,-3.75,2563.477,3431.166,28
2965,2.57,-0.99,3.27,2568.359,3695.101,28
2966,4.4,-5.8,2.78,2558.594,3167.229,28
2967,-1.82,1.94,-0.15,2558.594,3167.229,28
2968,-2,5.05,-8.44,2568.359,3695.101,28
2969,1.53,-2.09,3.39,2573.242,3959.037,28
2970,-0.72,-0.8,2.47,2583.008,4486.909,28
2971,-1.88,2.55,0.7,2587.891,4750.845,28
2972,1.47,-3.18,1.31,2583.008,4486.909,28
2973,1.29,-5.26,1.5,2573.242,3959.037,28
2974,-4.87,6.39,-11.49,2568.359,3695.101,28
2975,-0.3,-1.35,-3.2,2583.008,4486.909,28
2976,2.45,-4.77,2.29,2568.359,3695.101,28
2977,-0.36,0.72,4.85,2573.242,3959.037,28
2978,-3.65,7.67,-4.3,2548.828,2639.358,28
2979,2.02,-0.26,2.9,2583.008,4486.909,28
2980,-2.92,2.85,-3.93,2583.008,4486.909,28
2981,-2.8,4.87,-3.26,2578.125,4222.973,28
2982,2.57,-1.6,-1.06,2573.242,3959.037,28
2983,5.92,-5.8,11.25,2558.594,3167.229,28
2984,-0.79,1.45,-1.49,2573.242,3959.037,28
2985,-1.46,5.35,-2.53,2553.711,2903.294,28
2986,-0.3,-1.35,-1.12,2563.477,3431.166,28
2987,-0.05,0.11,0.46,2563.477,3431.166,28
2988,-5.48,4.44,-4.9,2587.891,4750.845,28
2989,5.43,-5.99,10.28,2597.656,5278.716,28
2990,0.13,-1.78,1.62,2568.359,3695.101,28
2991,-4.5,4.99,-5.21,2592.773,5014.78,28
2992,-3.35,4.38,-8.14,2587.891,4750.845,28
2993,2.08,-7.94,0.58,2592.773,5014.78,28
2994,-2.13,1.88,-3.87,2573.242,3959.037,28
2995,4.15,-3.61,4.55,2568.359,3695.101,28
2996,2.51,-10.01,2.66,2578.125,4222.973,28
2997,-1.52,2.79,-3.56,2573.242,3959.037,28
2998,-0.11,6.82,-2.53,2578.125,4222.973,28
2999,3.85,-7.39,4.3,2568.359,3695.101,28
3000,-3.22,0.72,-4.9,2573.242,3959.037,28
3001,-0.72,-1.11,-6.49,2578.125,4222.973,28
3002,4.76,-6.66,4,2592.773,5014.78,28
3003,-2.37,1.94,-4.54,2583.008,4486.909,28
3004,4.4,-6.96,4.42,2573.242,3959.037,28
3005,0.74,-8.61,0.77,2558.594,3167.229,28
3006,-4.69,3.46,-5.03,2583.008,4486.909,28
3007,1.78,-2.21,1.07,2558.594,3167.229,28
3008,-1.15,-0.99,1.01,2578.125,4222.973,28
3009,-4.57,3.28,-4.05,2592.773,5014.78,28
3010,0.31,-1.35,-2.53,2597.656,5278.716,28
3011,2.14,-5.32,5.95,2573.242,3959.037,28
3012,-4.32,4.68,-4.3,2568.359,3695.101,28
3013,2.2,-9.34,3.94,2602.539,5542.652,28
3014,1.96,-4.95,4.79,2563.477,3431.166,28
3015,-3.9,9.62,-3.56,2587.891,4750.845,28
3016,5.98,-8.85,6.5,2568.359,3695.101,28
3017,-0.42,2.24,-2.71,2563.477,3431.166,28
3018,-3.1,9.26,-2.95,2568.359,3695.101,28
3019,-0.6,-3.98,1.31,2592.773,5014.78,28
3020,-1.58,2.73,-1.55,2568.359,3695.101,28
3021,-0.3,3.65,-2.59,2578.125,4222.973,28
3022,2.75,1.7,5.03,2563.477,3431.166,28
3023,-1.46,2.24,-1.61,2573.242,3959.037,28
3024,1.84,-5.99,0.28,2612.305,6070.524,28
3025,1.78,-1.72,3.02,2573.242,3959.037,28
3026,-2.68,1.63,-1.43,2583.008,4486.909,28
3027,-0.18,-0.5,3.27,2573.242,3959.037,28
3028,-4.14,2.91,-1.37,2573.242,3959.037,28
3029,-1.21,7,-1.92,2563.477,3431.166,28
3030,3.85,-4.46,4.18,2568.359,3695.101,28
3031,-1.88,4.8,-0.94,2568.359,3695.101,28
3032,-0.79,-1.66,-6.8,2587.891,4750.845,28
3033,-0.79,-2.88,0.46,2563.477,3431.166,28
3034,-0.3,5.05,-0.39,2558.594,3167.229,28
3035,4.09,-4.71,6.62,2558.594,3167.229,28
3036,-2.19,4.26,-1.73,2568.359,3695.101,28
3037,1.65,1.94,0.95,2568.359,3695.101,28
