0,1,2,3,4,5
-3.20,8.13,-3.45,5.03906,1.05574,34.00
2.35,-2.48,2.04,5.03906,1.05574,34.00
-7.71,14.65,-6.38,5.10742,2.90329,34.00
2.41,-9.98,0.33,5.04883,1.31968,34.00
-3.45,7.33,-0.16,5.03906,1.05574,34.00
-2.53,-0.05,-4.79,5.08789,2.37542,34.00
4.91,-4.07,2.40,5.08789,2.37542,34.00
-3.02,3.13,-5.40,5.06836,1.84755,34.00
2.53,-4.44,0.94,5.10742,2.90329,34.00
-2.17,2.82,-3.63,5.03906,1.05574,34.00
6.43,-12.79,13.81,5.08789,2.37542,34.00
-1.92,4.83,-2.60,5.06836,1.84755,34.00
4.97,-8.22,3.38,5.05859,1.58361,34.00
-5.28,8.80,-5.40,5.05859,1.58361,34.00
2.41,-6.81,2.89,5.14648,3.95904,34.00
-1.74,1.54,-0.58,5.03906,1.05574,34.00
-5.58,7.03,-14.49,5.07812,2.11149,34.00
2.35,-5.35,-0.77,5.03906,1.05574,34.00
-2.53,3.55,-2.29,5.04883,1.31968,34.00
3.93,-7.48,5.57,5.06836,1.84755,34.00
-1.56,-0.41,-3.33,5.02930,0.79181,34.00
