0,1,2,3
5.17,1.67,-1.02,-1.05574
-8.68,14.59,-6.69,0.26394
-0.08,-11.14,-1.45,-1.05574
4.86,4.04,1.17,-1.31968
5.17,6.24,1.66,-1.05574
6.32,-12.18,5.01,-0.26394
-0.87,12.28,-1.45,-1.05574
-4.96,-7.54,3.12,-0.52787
8.46,-10.35,9.47,-0.26394
-2.70,10.08,-1.69,0.00000
-5.93,-9.00,1.30,-0.52787
9.50,-2.11,10.26,-1.05574
-1.97,4.47,-4.31,-1.31968
6.26,-11.63,6.30,-1.31968
2.54,8.74,4.83,-0.26394
-4.10,-6.87,-0.72,0.00000
1.39,6.36,-1.45,-1.31968
2.54,1.06,3.25,-1.58361
2.30,-12.66,4.59,0.00000
-1.85,12.09,0.87,-0.79181
0.84,-15.47,6.17,-1.05574
0.47,6.79,-2.91,-1.31968
-2.94,1.42,-2.18,-1.31968
6.08,-11.99,10.26,-0.52787
1.87,14.41,1.90,-1.58361
-1.48,-9.31,0.26,-0.79181
10.41,-5.59,12.94,-1.31968
2.06,6.48,-0.47,-0.79181
1.32,-4.92,8.80,0.00000
2.48,5.20,-2.00,-0.26394
1.39,-3.88,5.08,-1.84755
-2.27,6.67,-5.29,-2.11149
-5.14,-3.33,3.31,-1.05574
1.51,7.82,-8.52,-0.26394
4.62,-3.82,7.03,-1.05574
-1.24,4.47,-7.55,-0.26394
0.53,-1.63,1.11,-1.31968
-1.97,6.00,-9.31,-1.84755
1.32,-2.79,2.88,-0.52787
-4.41,4.59,-6.51,-1.31968
-2.58,-6.81,6.17,0.00000
-3.68,1.54,-4.13,-1.58361
2.60,-1.93,12.45,0.26394
-2.09,-9.19,3.06,-1.58361
0.23,10.32,1.66,-0.52787
2.00,-6.93,2.15,-0.52787
-2.03,10.02,2.09,-0.52787
0.71,-5.16,7.45,-0.79181
-8.49,11.30,-13.58,0.00000
3.21,7.82,0.69,-0.79181
2.24,-9.43,3.06,-1.05574
-5.63,12.46,-13.83,0.79181
2.12,-6.57,7.09,-0.52787
-2.46,5.87,-8.89,-1.31968
0.35,-8.52,10.01,0.00000
-4.16,8.25,-5.41,0.79181
4.19,-11.32,3.92,-0.52787
-11.79,8.56,-11.08,-0.26394
1.39,-6.20,5.81,-0.79181
-2.88,9.84,-5.78,0.26394
10.78,-11.08,13.12,-1.05574
6.75,1.06,3.92,-1.05574
-1.66,4.96,-2.00,0.52787
5.47,-1.14,3.73,0.00000
2.79,5.02,-6.88,-1.05574
1.87,-5.53,10.20,-0.79181
1.81,7.15,-9.19,-1.58361
3.89,-4.98,0.32,-0.79181
-2.09,10.93,-1.20,-0.26394
3.64,-4.25,6.05,-1.05574
0.59,6.91,-1.39,0.79181
-1.05,-10.16,3.43,-1.05574
-0.57,-7.42,5.93,-1.31968
5.35,2.89,0.08,-0.52787
-3.19,13.62,-4.56,-1.58361
-2.27,5.02,-5.35,-1.05574
-4.96,-2.91,-1.81,0.79181
5.04,-8.70,8.86,-1.31968
3.89,-5.65,5.08,-1.58361
-2.09,13.68,-8.64,-0.26394
-2.82,3.07,-8.83,-0.26394
4.43,-12.79,5.99,-1.05574
4.74,7.76,-3.95,-0.79181
-2.76,11.91,-7.00,-1.58361
-4.53,-8.88,2.94,1.05574
4.80,-0.96,5.44,-0.79181
-0.87,5.57,-11.69,-1.31968
7.24,-9.19,7.76,-1.84755
-1.30,10.75,-0.53,-0.52787
2.85,2.15,-5.17,-1.58361
-1.11,-12.24,0.50,-1.58361
0.17,-6.02,4.83,-0.26394
-1.97,12.09,-7.06,-0.52787
-4.53,6.79,-10.96,-1.05574
-0.69,-8.15,4.53,-0.52787
-1.97,-3.94,-0.11,-0.26394
2.18,7.03,-5.84,-1.31968
-2.94,7.21,-8.03,-0.79181
-6.18,-11.08,0.99,-1.05574
3.46,-5.29,11.05,-1.58361
-1.24,12.52,-1.33,-1.05574
1.32,-0.47,-3.34,-2.37542
-1.05,-17.18,6.84,-1.31968
-0.75,-3.64,7.15,-0.52787
1.93,9.59,0.20,-0.52787
-10.08,6.67,-11.02,-0.52787
3.82,-13.58,2.09,-0.52787
2.18,-3.88,6.05,-1.05574
2.00,14.23,-3.34,0.00000
-6.85,10.45,-8.22,-0.52787
-0.20,-12.54,4.47,-0.26394
9.56,-2.36,10.81,-1.84755
-0.99,11.54,-1.33,-1.31968
-0.20,3.25,-3.89,-0.79181
1.02,-11.32,3.55,-0.79181
1.63,-12.42,6.23,-1.05574
5.59,4.23,2.33,-0.79181
-1.42,2.34,-6.14,0.00000
4.68,-12.36,3.86,-0.26394
3.70,-12.54,0.62,-2.11149
1.75,-7.36,7.88,-1.58361
-6.85,12.82,-7.79,0.26394
-2.82,4.90,-8.95,-1.31968
-1.97,-11.08,-1.14,-0.52787
4.43,-6.38,4.16,-1.58361
6.51,-2.85,8.12,-0.26394
-3.37,8.01,-3.83,-0.52787
-2.40,7.95,-9.62,-1.05574
-0.63,-9.25,8.73,-1.31968
1.57,-6.50,6.84,-1.84755
-3.31,13.07,-5.84,-1.05574
-4.22,-2.85,-1.39,-1.58361
3.15,-3.27,10.93,-0.79181
4.31,-0.90,-0.84,-1.31968
-0.63,11.30,2.88,-0.52787
-1.97,8.86,-4.01,-0.26394
-0.81,4.71,-5.05,-0.79181
3.09,-9.80,0.69,-2.11149
1.51,-5.71,8.67,-0.79181
-0.26,9.23,2.94,-0.52787
-4.29,5.26,-7.79,-1.58361
-4.96,-1.87,-3.40,-1.84755
2.85,-6.02,6.17,-0.52787
4.92,-2.18,5.50,0.00000
-5.08,8.68,-6.81,-1.05574
-0.87,7.28,-1.88,-1.31968
-2.03,5.69,-5.84,-1.58361
-3.07,-7.79,-0.84,-1.05574
1.57,-5.04,9.47,-1.58361
4.92,7.09,-1.69,-2.11149
-8.31,11.30,-6.75,-1.31968
-4.35,3.68,-3.34,0.00000
-0.87,2.28,-6.81,-0.79181
0.96,-15.53,8.19,-1.05574
8.15,-10.04,11.36,-1.05574
5.78,2.46,-1.51,-1.84755
2.60,9.59,-5.84,-1.05574
-0.87,-9.80,1.72,-0.26394
1.69,-5.90,5.20,-1.58361
-3.49,2.58,-5.53,-1.31968
-6.66,-5.77,5.87,-1.05574
5.53,-5.16,7.45,-1.58361
2.06,4.78,-0.17,-1.84755
0.59,6.73,-8.83,-1.05574
4.25,-11.44,2.76,-1.31968
5.53,7.52,-0.78,-1.05574
-4.96,7.82,-2.79,0.26394
-1.91,1.00,2.27,-0.79181
4.43,-8.88,9.16,0.26394
0.59,7.52,-0.29,-0.26394
-0.50,2.89,-3.95,-1.31968
3.64,-6.44,9.53,-1.05574
-2.70,11.06,0.62,-0.26394
0.71,-3.76,7.64,-1.84755
1.45,-5.71,7.33,-0.52787
-0.02,2.70,-2.06,-1.31968
7.54,-13.94,10.81,-0.52787
1.81,10.14,-1.57,-2.11149
-9.96,-8.52,-0.41,-0.79181
8.28,-5.90,6.66,-1.31968
1.14,4.10,-1.45,-1.05574
6.20,-5.83,7.58,0.00000
-2.94,6.42,-5.78,-1.31968
5.90,-11.87,2.88,0.00000
-1.66,7.76,-3.70,-0.79181
4.31,-7.79,-4.07,1.58361
1.81,10.93,0.32,-2.11149
-3.19,-6.69,0.26,-1.31968
1.93,-1.63,3.98,0.00000
1.14,6.91,-6.14,-1.05574
3.76,-7.36,9.65,-1.84755
-0.50,8.01,0.62,0.26394
-1.18,-11.02,4.59,-1.05574
4.92,3.07,0.56,-0.79181
0.17,4.71,-2.12,-1.05574
3.64,-14.49,5.50,-1.05574
2.36,10.51,0.38,-0.79181
-10.93,3.37,-13.28,-1.05574
-3.55,-12.66,-1.14,-1.31968
-1.05,-5.22,6.23,-0.52787
1.45,2.28,-2.00,-0.52787
10.17,-13.09,10.81,-0.26394
1.75,7.15,-0.90,-1.58361
0.23,2.95,-1.69,-1.31968
8.40,-8.46,13.61,-1.58361
-2.64,7.89,-4.25,0.00000
3.76,-11.26,7.15,-1.31968
0.78,6.67,0.01,-1.31968
-1.05,5.63,-5.78,-1.84755
1.81,-3.03,7.21,-1.58361
5.17,10.63,10.62,-1.31968
-3.31,-10.29,3.25,-1.31968
4.13,2.09,1.42,-1.31968
-1.91,6.24,-2.85,-0.52787
2.48,-11.99,5.32,-0.52787
2.48,9.78,2.09,-1.31968
2.24,-3.70,8.86,-0.79181
3.70,-6.20,10.50,-0.26394
-1.97,6.42,-4.80,-1.58361
5.78,-13.76,5.50,-1.84755
3.58,-1.08,2.58,0.00000
-0.02,6.18,-6.45,-1.58361
-4.90,-4.19,-1.39,-0.79181
-4.53,7.70,-3.22,-0.79181
-1.91,-11.20,3.43,-0.79181
5.23,-0.04,1.84,-1.84755
-5.63,7.03,-8.10,-1.31968
6.02,-10.83,7.33,-0.52787
-2.15,13.80,-5.66,-0.26394
-1.18,-10.16,7.33,0.26394
3.70,-3.03,-0.23,-0.79181
-0.44,5.87,-8.83,-0.79181
7.00,-12.85,9.34,-0.26394
-5.57,9.10,-1.27,-0.79181
-1.36,-11.38,-0.17,-1.31968
-0.99,1.36,3.55,-1.58361
-1.42,6.54,-3.46,-0.79181
0.96,-10.16,5.01,-1.05574
-6.66,11.54,-2.30,-1.05574
-0.38,-5.22,3.73,-0.52787
1.57,-6.38,5.14,-1.05574
-9.35,11.18,-9.25,1.58361
-5.08,-5.35,-2.73,-1.58361
4.01,-1.81,2.58,-1.84755
-0.57,6.12,-10.35,-1.58361
0.96,-4.49,-3.40,-1.05574
5.29,1.48,-0.17,-2.11149
-0.50,0.63,-1.94,-1.05574
7.54,-12.18,1.42,-1.05574
5.71,11.24,-1.45,-0.26394
-4.77,-2.18,-1.14,-1.31968
7.91,-6.50,11.72,0.26394
0.41,14.59,-4.07,-1.58361
-2.64,-9.86,-2.91,0.79181
8.28,1.54,5.62,-0.26394
-1.66,0.02,-5.35,-0.52787
4.74,2.89,4.16,-1.58361
-2.15,8.31,-7.67,-1.05574
-0.08,-7.79,10.08,0.52787
-2.52,3.50,-4.25,-0.52787
11.69,-6.93,15.44,0.26394
-2.27,3.92,-7.73,-0.79181
-2.27,-8.27,7.39,-0.26394
5.10,10.51,-0.05,-0.79181
0.96,-5.77,6.30,-1.58361
0.41,-4.68,5.38,-0.79181
2.12,0.51,-2.30,-1.31968
2.91,-13.82,7.15,-0.52787
6.51,1.67,2.45,-0.79181
-3.86,7.82,-7.91,-0.79181
0.47,-9.19,9.89,-0.79181
-1.54,10.45,1.48,-1.31968
-1.24,-1.99,-0.05,-0.79181
4.01,-5.29,2.76,-1.31968
-2.64,10.81,1.66,-0.79181
3.09,-13.09,4.40,-1.84755
3.40,7.89,3.12,-1.05574
-3.00,4.71,-5.17,-2.11149
0.10,-6.26,7.51,-0.79181
-6.18,7.58,-7.00,-1.05574
1.02,-10.04,2.76,-0.26394
-2.09,4.84,-4.99,-0.26394
7.30,-8.64,16.05,-1.05574
3.15,-6.50,6.11,-1.31968
-1.60,11.54,-1.20,-0.79181
0.47,-1.26,-0.53,-0.79181
4.50,-11.02,6.66,-0.26394
3.64,-0.65,1.05,-1.05574
-6.97,8.13,-9.25,-1.05574
-0.87,8.98,-6.57,-1.58361
5.17,-12.24,1.97,-1.84755
1.75,7.28,-3.28,-0.79181
0.71,7.34,2.51,-0.79181
-1.18,-4.49,3.55,-0.26394
1.75,-6.02,10.62,-0.52787
1.32,8.68,0.75,0.00000
-6.79,3.25,-10.41,-0.79181
3.46,-9.74,1.42,0.26394
2.67,6.60,1.78,-0.52787
-0.81,6.79,-2.36,-1.05574
-1.72,-6.32,3.06,-0.79181
2.85,-6.81,8.12,-0.26394
1.02,6.85,-3.03,0.00000
-3.07,2.58,-2.55,-1.84755
-4.65,-4.74,1.54,-0.52787
1.32,4.47,2.39,-0.79181
-1.24,4.41,-7.61,-0.79181
2.42,-9.68,9.47,-1.05574
0.59,7.64,-2.00,-1.31968
-0.20,5.69,-6.63,-1.05574
2.42,-9.98,1.42,-0.79181
10.53,-3.58,11.05,-0.52787
-4.16,9.29,-3.16,-0.79181
-4.16,-10.65,0.56,0.00000
-5.99,-0.96,-3.95,-0.26394
-0.63,12.09,-4.56,-1.05574
-1.85,2.58,-1.88,-0.79181
6.08,-7.36,13.79,0.26394
1.32,-1.69,0.99,-0.79181
-1.36,6.36,-5.96,-1.05574
0.59,-6.08,-5.47,-1.05574
6.45,-7.54,12.39,-1.31968
-1.54,14.71,-2.55,-1.31968
-5.08,-4.25,-1.63,-2.37542
-0.93,-6.14,7.94,-1.05574
-1.42,14.17,-0.84,-1.05574
0.78,0.69,-4.80,-0.26394
1.69,-15.22,1.23,-1.58361
3.46,12.40,2.09,-1.84755
-0.38,5.81,-6.14,-1.05574
1.45,-7.85,8.92,-0.52787
2.79,8.37,2.76,-1.31968
-1.66,3.13,-5.35,-2.37542
-0.87,-12.79,7.94,0.52787
4.74,8.80,5.08,-1.58361
-0.26,4.53,-2.49,-0.26394
0.78,-6.14,2.03,-1.05574
-0.38,-0.41,-4.74,-1.31968
-1.36,5.26,-7.79,0.00000
15.23,-12.30,12.76,-0.79181
4.80,-1.20,6.90,-0.26394
-2.21,4.10,-6.57,-0.79181
1.75,-7.36,0.38,-1.58361
4.25,-1.32,5.56,-0.26394
-1.05,6.85,-9.13,-0.79181
6.87,-13.21,5.14,-1.84755
5.59,8.74,-0.72,-0.26394
-0.75,7.03,-8.40,-1.84755
4.13,-8.76,1.17,-0.26394
-4.96,10.75,-1.88,-1.05574
-3.68,-5.16,3.61,-0.52787
2.06,5.63,1.90,-1.58361
-0.87,9.10,-5.84,-0.26394
1.39,-15.04,-2.00,-1.05574
2.97,7.52,1.84,-0.52787
-3.25,-0.41,1.30,-0.52787
4.98,-8.03,2.33,-1.58361
1.02,11.42,-0.60,-1.84755
-4.16,-0.65,-3.22,-0.79181
0.53,-4.80,2.45,-1.31968
-0.44,9.59,0.93,-1.31968
-1.72,-5.90,-2.61,-0.79181
-2.46,-3.27,9.95,0.52787
-4.04,11.97,-3.22,-1.31968
4.19,-7.97,3.86,0.79181
2.42,-2.24,1.42,-0.79181
-1.54,3.62,-4.86,-2.11149
4.50,-5.41,7.09,0.00000
-1.72,11.73,-4.56,0.52787
-2.88,-8.58,2.88,-0.26394
5.29,2.52,3.43,-1.84755
-3.49,8.62,-12.49,-1.31968
-2.46,-6.57,11.23,-1.58361
-3.37,4.47,-6.20,-1.58361
0.78,-6.93,4.34,-0.79181
9.80,12.82,7.76,-0.79181
2.00,-12.42,2.58,-0.52787
4.56,7.34,11.60,-0.52787
-1.85,6.73,-2.91,-1.05574
4.86,-7.05,6.97,-0.79181
0.17,7.89,1.36,-2.11149
-0.99,7.46,-0.11,-1.31968
0.35,-4.98,8.61,-0.52787
-8.55,5.32,-7.24,-0.52787
-3.19,-10.22,3.73,0.26394
5.10,-0.71,4.65,-0.79181
-7.70,2.95,-5.29,-0.79181
1.26,-5.22,10.08,0.26394
-2.82,4.10,-6.14,-1.31968
2.79,-9.31,6.17,-1.58361
4.68,11.24,9.22,-1.84755
-1.48,2.28,-0.35,-1.84755
2.73,3.25,0.08,-0.79181
3.34,3.74,2.51,-1.05574
5.53,-9.13,5.38,-1.58361
-2.03,11.48,-2.91,-1.31968
2.36,-7.66,7.27,-1.31968
-0.14,0.39,1.90,-1.31968
-0.32,2.76,-0.53,-0.52787
-1.05,-8.03,7.45,-0.26394
0.84,7.82,-7.85,-1.05574
5.23,-8.94,0.01,-1.05574
-9.10,15.93,-11.75,-0.26394
5.04,-8.70,7.03,-1.84755
1.20,10.02,-0.23,-0.79181
-0.02,-13.46,2.21,-1.31968
1.63,-1.14,6.90,-0.52787
0.23,5.26,-8.58,-0.79181
-1.48,-9.98,5.32,0.00000
-0.99,6.06,-3.95,-0.26394
3.76,-4.86,3.92,-2.37542
-2.46,9.71,-1.08,-0.79181
-4.16,-2.30,-0.11,-1.05574
5.78,-1.26,0.75,-0.79181
-2.52,1.12,-3.16,-0.26394
-0.50,-7.54,1.72,-0.52787
-0.08,5.51,-3.22,-1.31968
5.41,-9.68,5.38,-1.05574
-6.85,13.98,-6.88,-1.31968
-0.20,-11.32,2.58,-1.05574
-1.11,9.29,0.01,-0.52787
0.23,-10.71,7.21,0.79181
7.91,-1.63,1.60,-0.52787
-1.72,1.48,-6.14,-1.58361
8.28,-4.74,20.56,0.00000
-2.76,11.12,-8.77,-0.79181
0.29,-7.42,5.20,-1.31968
2.06,11.67,1.48,-0.52787
-4.16,-6.81,-1.81,-0.52787
6.02,3.37,1.78,-2.37542
-0.08,3.92,-2.73,-0.79181
-2.40,-6.75,2.09,-0.52787
-1.66,8.62,-4.07,-2.90329
4.01,-11.99,4.16,-1.58361
0.53,11.60,-2.30,-1.58361
-3.07,-5.22,-1.08,-0.52787
3.34,5.08,0.50,-1.05574
2.48,5.63,0.81,-2.37542
4.50,-8.03,8.55,-3.16723
1.45,8.37,4.77,-3.16723
-4.41,3.01,-6.27,-1.31968
-0.50,-5.10,7.09,-1.84755
-0.75,7.34,-1.45,-1.05574
-2.03,2.46,-1.02,-2.11149
3.03,-8.64,-3.16,-2.11149
-0.63,6.73,-0.72,-1.31968
-3.07,-6.20,6.48,-1.84755
3.09,-4.55,9.71,-2.11149
-1.05,10.51,-4.68,-1.05574
-2.64,-8.03,-2.49,-1.31968
-4.35,-3.15,3.80,-1.58361
-4.04,10.75,-5.35,-2.37542
1.32,-0.04,2.70,-2.11149
3.76,-12.30,2.88,-1.58361
1.63,-0.35,2.70,-1.84755
-0.81,9.59,-10.29,-1.31968
-1.30,-10.71,4.04,-1.31968
3.34,4.96,0.14,-1.31968
-1.24,3.80,-3.22,-2.90329
2.36,-7.05,-2.12,-1.31968
3.76,0.32,-0.72,-1.58361
-0.63,7.15,-4.13,-2.37542
0.78,-10.35,7.51,-1.05574
6.08,-8.21,11.90,-1.31968
-1.97,11.85,-2.97,-2.63936
-2.58,4.96,-3.58,-2.11149
2.91,-4.49,6.23,-0.52787
3.95,-6.75,7.70,-2.90329
6.39,10.39,-4.19,-1.58361
2.30,9.23,0.20,-2.37542
-0.57,5.93,-8.28,-2.63936
-1.72,-15.22,1.90,-1.84755
5.29,-5.29,9.89,-1.31968
5.29,7.28,-0.60,-1.84755
-1.60,5.75,-1.51,-1.58361
-4.10,4.47,-3.64,-2.11149
-3.25,-6.57,0.38,-1.31968
0.84,-5.10,6.36,-1.84755
-0.75,8.56,-7.30,-2.37542
1.57,12.52,-9.74,-1.05574
-2.52,-2.66,-0.29,-1.84755
5.47,-6.08,-2.12,-2.37542
2.30,-7.54,8.19,-0.26394
-3.98,11.79,-4.74,-1.31968
-9.59,-0.22,-5.41,-1.84755
4.80,-8.58,-2.42,-2.11149
1.63,-5.35,7.88,-2.37542
-2.15,11.00,-3.10,-1.58361
-8.49,6.97,-7.00,-2.11149
2.48,-12.72,2.58,-2.37542
1.69,-3.46,2.45,-2.37542
4.43,6.54,10.38,-1.58361
-0.14,8.25,-6.88,-0.26394
1.08,-9.61,2.09,-2.11149
6.45,-14.55,14.95,-0.79181
3.09,3.98,-1.57,-2.11149
-4.65,5.02,-6.81,-1.31968
-8.37,-8.40,-4.31,-0.52787
1.69,-6.38,5.08,-0.52787
-3.31,9.04,-4.86,-0.79181
1.87,-8.88,2.51,-2.37542
1.81,-11.99,10.08,-1.58361
2.42,-5.22,6.17,-1.58361
2.97,9.53,-5.60,-1.31968
-2.27,-5.53,0.69,-2.37542
0.04,-7.11,5.14,-1.58361
1.87,12.03,3.80,-2.63936
-5.57,9.71,-9.31,-1.31968
-1.72,-6.81,0.87,-1.31968
0.53,-3.94,6.48,-2.11149
0.17,7.40,-1.69,-1.58361
2.24,7.46,-2.91,-1.05574
-3.61,-9.19,0.69,-1.58361
3.21,-2.05,15.32,-1.31968
1.02,16.36,-2.79,-1.31968
-1.79,3.13,-4.44,-2.90329
-1.66,-7.11,-0.84,-1.84755
0.47,-2.42,4.77,-1.58361
-3.31,12.09,-1.02,-1.58361
-3.61,-9.98,-1.63,-1.84755
3.34,-9.00,7.88,-2.11149
4.56,7.70,1.36,-1.84755
-3.37,5.32,-6.57,-3.16723
-3.00,-11.63,7.58,-2.11149
1.14,-6.02,5.01,-1.05574
-1.24,5.20,-5.66,-2.37542
-1.79,-13.39,8.19,-1.05574
4.43,-2.91,7.88,-2.37542
1.39,8.37,0.14,-2.63936
-1.85,0.32,2.03,-1.31968
2.18,-11.38,-2.36,-1.84755
3.46,4.04,-0.78,-2.37542
1.32,7.21,-7.12,-2.63936
-3.37,-3.70,-4.80,-1.05574
-0.93,-7.97,6.78,0.00000
4.68,13.37,-6.63,-2.11149
1.69,-7.85,-0.47,-1.05574
4.19,-2.30,6.72,-2.37542
-8.00,6.12,-9.80,-1.31968
-2.64,-8.33,5.62,-1.31968
2.00,-4.92,4.47,-2.11149
0.41,6.54,-5.47,-2.63936
8.34,-11.50,10.99,-1.05574
3.15,-1.44,-1.75,-2.63936
-1.60,5.20,-4.50,-1.58361
-4.96,-6.69,1.84,-2.37542
3.52,13.13,4.22,-1.84755
-3.31,-5.22,1.66,-2.11149
-2.46,-2.97,2.27,-1.84755
-0.50,14.17,-4.01,-1.31968
-4.04,-0.10,-2.12,-0.79181
6.08,3.37,4.04,-1.84755
-2.27,7.82,-9.56,-0.79181
4.43,-11.08,3.80,-1.84755
7.73,4.59,7.76,-3.69510
1.69,3.98,-6.02,-1.05574
4.43,-12.36,6.90,-2.90329
-3.80,12.28,-3.03,-1.58361
2.24,0.02,3.43,-1.31968
5.65,-5.22,6.60,-2.11149
1.26,10.20,2.27,-2.90329
-2.64,6.54,-5.66,-2.11149
6.63,-7.72,8.80,-3.16723
-0.50,11.18,-0.60,-1.58361
-9.83,-3.70,-2.30,-1.84755
2.30,-6.44,5.99,-1.58361
-1.11,7.34,-3.77,-1.58361
6.45,-7.48,-1.27,-1.58361
0.96,6.00,-4.07,-1.84755
-1.30,3.13,-4.19,-2.63936
4.56,-6.75,8.31,-1.05574
4.43,7.82,-7.97,-1.84755
-3.74,3.25,-4.56,-1.84755
7.30,-11.93,17.64,-2.37542
-0.87,6.36,1.60,-1.05574
-4.16,-3.27,-1.02,-1.05574
-0.20,-1.57,3.06,-2.37542
-0.32,12.15,1.30,-1.05574
-4.04,-1.75,-3.40,-1.31968
2.12,-7.79,7.39,-2.37542
1.63,13.37,-1.33,-1.58361
-2.40,2.89,-6.39,-2.90329
3.21,-6.69,6.66,-2.63936
1.57,5.08,3.25,-1.31968
-6.54,-5.53,-0.41,-1.31968
0.84,-6.81,4.04,-1.84755
-0.99,5.39,-0.78,-2.11149
-1.85,-5.71,2.45,-0.52787
3.03,5.51,-0.11,-2.63936
-0.57,4.71,1.23,-2.11149
6.69,-8.88,6.30,-1.84755
3.64,-0.10,2.58,-3.43117
3.34,6.91,0.99,-1.84755
-4.22,-9.80,2.33,-1.84755
0.65,-3.33,9.95,-1.84755
-1.66,14.78,-7.30,-1.58361
-0.75,6.36,-6.08,-1.84755
-1.79,0.20,-3.83,-1.58361
1.69,-4.07,7.64,-1.05574
-2.94,10.45,3.55,-2.37542
1.39,4.71,-0.84,-3.69510
4.86,-7.91,5.26,-2.37542
6.69,-2.79,2.27,-2.63936
-4.41,9.17,-1.63,-0.52787
-0.20,-9.07,3.73,-2.63936
-5.26,-8.21,3.86,-2.11149
-5.26,5.26,-1.94,-3.16723
-1.54,5.87,-5.11,-2.11149
-1.91,-11.81,8.86,0.00000
0.59,-3.52,8.12,-1.05574
-1.72,8.74,-1.81,-2.11149
2.18,5.93,-0.72,-2.37542
5.53,-11.87,4.34,-1.84755
-0.32,-7.54,8.80,-1.31968
-2.58,7.03,-5.53,-0.79181
-6.72,-0.90,-0.41,-1.58361
-0.99,-6.32,7.88,-1.84755
-1.18,13.07,-0.17,-2.11149
-0.32,7.21,3.55,-0.26394
-0.75,1.97,-1.45,-2.11149
3.40,-9.86,3.00,-1.05574
1.32,-5.53,4.53,-1.05574
1.20,11.00,1.11,-3.16723
-3.92,8.80,-5.72,-1.84755
-0.26,-5.16,4.16,-1.84755
1.08,-9.92,0.81,-1.84755
2.00,-6.81,6.17,-1.05574
0.84,3.01,-1.75,-2.63936
1.02,11.24,-1.27,-2.90329
-0.57,11.36,-0.96,-2.11149
2.00,3.31,-5.90,-1.84755
-5.99,-5.04,-5.60,-2.11149
5.41,-7.97,6.05,-2.63936
0.71,-10.90,6.48,-0.26394
12.30,-2.11,8.73,-2.37542
-1.91,9.29,-6.81,-0.79181
-2.88,-8.70,1.23,-0.79181
-4.35,-6.50,0.08,-1.58361
-3.13,6.48,-9.68,-1.31968
-0.75,11.06,-0.23,-0.79181
0.65,8.19,-4.56,-0.79181
-1.11,-7.54,0.56,-0.52787
1.81,-5.83,8.12,-2.11149
4.25,4.90,1.42,-2.90329
3.09,8.74,2.58,-2.37542
0.41,6.73,-5.11,-1.31968
5.71,-10.90,4.28,-1.58361
-3.86,-2.72,-1.14,-0.26394
4.68,-0.53,-0.66,-2.63936
-0.38,8.07,-0.84,-1.31968
-0.50,0.32,8.92,-2.37542
3.46,-2.60,6.17,-1.84755
3.03,-12.42,0.75,-2.11149
9.37,-8.82,17.33,-0.79181
2.79,-2.72,5.81,-2.11149
3.40,7.95,-0.29,-2.11149
-5.26,9.35,-11.27,-1.58361
-1.18,2.89,-11.33,-2.37542
-1.60,-11.38,-0.60,-2.63936
6.57,-11.57,3.00,-1.31968
3.82,-10.47,9.47,-0.79181
3.21,-4.07,1.30,-1.84755
-1.30,11.79,1.30,-2.37542
6.81,2.15,5.38,-1.05574
-0.57,-0.04,3.80,-2.11149
3.46,-9.55,2.70,-2.37542
9.31,-10.59,16.84,-0.26394
0.10,13.13,-4.68,-1.58361
-1.48,6.60,-5.47,-1.58361
-1.54,-4.98,1.90,-1.05574
-4.10,1.12,-6.63,-2.37542
2.00,-13.21,4.16,-1.58361
4.50,-3.15,10.20,-2.11149
0.47,-0.04,-2.49,-0.79181
-1.42,11.79,-0.17,-2.37542
-4.10,8.50,-6.27,-1.84755
-2.03,0.69,1.97,-1.31968
2.06,4.10,-0.47,-1.84755
-2.33,-14.55,1.54,-2.63936
3.15,-7.54,3.73,-2.37542
0.90,-6.63,1.97,-2.37542
5.29,-2.42,0.87,-1.84755
0.35,16.42,-5.17,-2.11149
1.14,3.68,0.26,-2.37542
-1.48,3.68,-5.47,-2.90329
-5.26,-3.09,-0.41,-3.16723
-1.11,-7.72,-1.69,-1.31968
4.13,-6.50,4.71,-2.63936
3.21,-5.77,8.55,-1.58361
-0.57,2.34,5.38,-1.84755
2.42,9.29,-0.96,-2.11149
0.96,10.32,1.60,-1.58361
-13.43,4.90,-12.18,-0.52787
0.78,4.96,-8.22,-3.69510
-2.76,3.50,-3.16,-1.84755
0.71,-6.14,7.09,-2.11149
-3.80,6.73,-7.24,-2.11149
-1.24,-12.18,3.73,-0.26394
6.81,-8.76,8.25,-1.05574
1.02,-11.75,15.62,-2.11149
1.39,-5.16,8.31,-2.90329
1.75,-6.44,8.73,-3.16723
4.31,-2.97,4.59,-1.84755
7.73,0.93,6.66,-1.31968
-0.08,12.03,-0.17,-2.37542
7.67,3.68,3.98,-2.11149
-6.66,1.97,-7.06,-2.63936
-0.93,-5.77,-0.35,-1.05574
3.82,-5.47,-0.96,-2.37542
3.95,-7.05,5.38,-2.37542
0.96,-6.75,8.12,-1.31968
2.60,-2.91,1.84,-1.84755
4.92,7.40,4.65,-2.63936
-4.96,12.09,-2.49,-2.11149
-1.60,4.53,-10.23,-1.84755
-8.49,1.36,-7.12,-2.37542
-2.03,0.87,3.25,-3.16723
0.04,-11.63,1.97,-2.63936
8.82,-10.71,16.84,-2.11149
1.02,-0.53,3.00,-1.84755
1.08,7.21,-1.08,-2.63936
-7.46,14.04,-10.66,-2.37542
