,x-axis,y-axis,z-axis,volatge,current
7185,2.36,9.48,0.98,2451.172,-2639.358
7186,-0.44,7.16,2.69,2436.523,-3431.166
7187,0.23,-1.68,-1.16,2416.992,-4486.909
7188,-3.61,2.16,-4.94,2436.523,-3431.166
7189,0.96,2.34,1.95,2441.406,-3167.229
7190,2.36,-17.41,4.51,2460.937,-2111.487
7191,0.17,-14.55,-0.24,2446.289,-2903.294
7192,-2.45,5.94,-6.03,2460.937,-2111.487
7193,5.53,-7.35,10.86,2436.523,-3431.166
7194,2.18,-15.4,6.83,2441.406,-3167.229
7195,-1.6,15.15,-6.83,2441.406,-3167.229
7196,0.23,24.23,-0.3,2451.172,-2639.358
7197,2.24,-7.66,6.89,2451.172,-2639.358
7198,-2.15,-4.73,2.87,2446.289,-2903.294
7199,-2.7,17.34,-2.44,2451.172,-2639.358
7200,3.46,6.85,0.8,2456.055,-2375.422
7201,0.53,-22.66,5.61,2441.406,-3167.229
7202,-1.66,-2.11,1.34,2460.937,-2111.487
7203,1.33,7.77,-3.72,2441.406,-3167.229
7204,2.18,-10.65,-3.23,2441.406,-3167.229
7205,-1.36,-0.95,-0.3,2446.289,-2903.294
7206,1.2,14.54,-4.88,2446.289,-2903.294
7207,3.03,5.82,-6.34,2431.641,-3695.101
7208,-1.11,-0.34,2.69,2456.055,-2375.422
7209,0.23,4.29,5.92,2441.406,-3167.229
7210,-0.38,0.09,-4.27,2436.523,-3431.166
7211,0.35,1.73,-4.75,2446.289,-2903.294
7212,-2.45,8.8,3.11,2460.937,-2111.487
7213,3.7,-10.46,6.71,2451.172,-2639.358
7214,-6.05,2.28,-9.81,2441.406,-3167.229
7215,0.65,6.24,-2.8,2456.055,-2375.422
7216,1.57,-17.17,7.26,2451.172,-2639.358
7217,0.78,-12.17,-4.88,2460.937,-2111.487
7218,-1.17,18.68,-5.49,2431.641,-3695.101
7219,4.8,4.17,2.14,2451.172,-2639.358
7220,-0.02,-14.37,-1.83,2456.055,-2375.422
7221,-1.54,-5.16,-1.22,2431.641,-3695.101
7222,2.91,13.87,-4.51,2421.875,-4222.973
7223,2.79,-20.34,7.44,2446.289,-2903.294
7224,-1.36,0.82,2.14,2412.109,-4750.845
7225,-1.66,10.63,0.19,2446.289,-2903.294
7226,0.53,-8.09,2.44,2431.641,-3695.101
7227,0.41,-7.05,2.14,2441.406,-3167.229
7228,-2.58,7.28,-2.07,2451.172,-2639.358
7229,1.81,0.94,-1.1,2431.641,-3695.101
7230,-1.72,-7.78,-0.61,2416.992,-4486.909
7231,-1.91,-6.62,3.05,2451.172,-2639.358
7232,2.3,5.39,-0.3,2475.586,-1319.679
7233,-3.31,-18.88,1.34,2456.055,-2375.422
7234,-0.63,0.27,0.61,2475.586,-1319.679
7235,3.4,-0.83,2.14,2451.172,-2639.358
7236,0.84,-11.68,-0.73,2456.055,-2375.422
7237,-1.78,3.07,-0.97,2426.758,-3959.037
7238,0.9,5.09,-0.42,2446.289,-2903.294
7239,5.53,-7.05,-3.23,2436.523,-3431.166
7240,0.53,1.85,0.31,2441.406,-3167.229
7241,0.59,9.17,-1.22,2412.109,-4750.845
7242,2.42,-5.77,-2.38,2426.758,-3959.037
7243,-0.44,1.79,-1.7,2436.523,-3431.166
7244,-2.09,2.71,3.3,2426.758,-3959.037
7245,-1.6,-2.41,1.47,2446.289,-2903.294
7246,-2.88,-0.1,-3.6,2426.758,-3959.037
7247,-0.99,5.57,3.6,2456.055,-2375.422
7248,0.47,-5.1,2.93,2475.586,-1319.679
7249,-0.99,-8.33,0.12,2470.703,-1583.615
7250,-1.42,8.38,-0.24,2436.523,-3431.166
7251,0.59,-3.15,1.04,2446.289,-2903.294
7252,1.81,-9.79,-1.89,2436.523,-3431.166
7253,-0.02,8.13,-3.72,2446.289,-2903.294
7254,4.25,-4.98,1.04,2426.758,-3959.037
7255,0.96,-6.26,-0.3,2431.641,-3695.101
7256,0.72,3.38,-4.33,2426.758,-3959.037
7257,-2.7,10.51,3.54,2446.289,-2903.294
7258,0.96,-3.27,3.42,2426.758,-3959.037
7259,-2.27,-5.16,-1.95,2446.289,-2903.294
7260,-0.81,7.16,-1.03,2465.82,-1847.551
7261,2.55,-2.9,2.87,2446.289,-2903.294
7262,3.64,-14.91,-2.19,2441.406,-3167.229
7263,-0.81,6.12,-4.94,2441.406,-3167.229
7264,-0.75,5.82,1.77,2451.172,-2639.358
7265,0.05,-2.05,1.47,2426.758,-3959.037
7266,-0.56,-2.41,-2.56,2421.875,-4222.973
7267,-1.3,12.71,2.62,2431.641,-3695.101
7268,0.41,-2.54,4.27,2451.172,-2639.358
7269,-1.48,-4.06,-3.41,2436.523,-3431.166
7270,-0.93,4.66,-0.91,2451.172,-2639.358
7271,3.46,0.45,2.56,2446.289,-2903.294
7272,4.19,-7.23,-4.39,2426.758,-3959.037
7273,-2.27,1.61,-2.99,2436.523,-3431.166
7274,2.61,2.83,3.11,2416.992,-4486.909
7275,2.55,-2.48,-0.97,2451.172,-2639.358
7276,-1.36,2.4,-3.05,2446.289,-2903.294
7277,-2.27,10.51,3.42,2436.523,-3431.166
7278,1.2,-3.7,2.56,2465.82,-1847.551
7279,-1.91,1.3,-1.83,2441.406,-3167.229
7280,-2.82,6.55,-0.18,2436.523,-3431.166
7281,-0.75,0.57,3.84,2446.289,-2903.294
7282,-1.36,-11.13,-1.03,2456.055,-2375.422
7283,-2.09,2.52,-1.95,2436.523,-3431.166
7284,2.85,-6.74,2.69,2436.523,-3431.166
7285,2.3,-9.85,0.19,2436.523,-3431.166
7286,-0.2,0.45,-1.22,2416.992,-4486.909
7287,3.4,-1.8,-1.46,2421.875,-4222.973
7288,4.92,-11.44,-1.58,2421.875,-4222.973
7289,-0.93,3.93,-3.6,2446.289,-2903.294
7290,1.39,2.4,3.36,2446.289,-2903.294
7291,2.61,-4.61,-1.95,2436.523,-3431.166
7292,-2.39,4.11,-2.07,2426.758,-3959.037
7293,-3.92,11.37,2.81,2451.172,-2639.358
7294,0.65,1.49,3.72,2416.992,-4486.909
7295,-2.33,1.98,-2.01,2441.406,-3167.229
7296,-2.76,10.45,2.08,2441.406,-3167.229
7297,0.78,-2.66,5.19,2446.289,-2903.294
7298,-1.42,-6.32,-3.66,2460.937,-2111.487
7299,-1.6,2.34,-0.36,2421.875,-4222.973
7300,1.26,-4.85,2.14,2436.523,-3431.166
7301,0.72,-11.26,-2.13,2451.172,-2639.358
7302,-0.81,1.49,-1.22,2416.992,-4486.909
7303,1.14,2.04,1.28,2426.758,-3959.037
7304,2.85,-6.44,-1.34,2421.875,-4222.973
7305,-0.75,1.37,-5.24,2426.758,-3959.037
7306,-0.87,9.29,1.34,2436.523,-3431.166
7307,2.67,-6.01,-1.28,2475.586,-1319.679
7308,-0.5,3.2,-3.11,2436.523,-3431.166
7309,-2.39,5.7,-0.36,2431.641,-3695.101
7310,-0.69,-5.65,3.11,2426.758,-3959.037
7311,-2.94,5.57,-3.72,2446.289,-2903.294
7312,-2.39,13.07,3.72,2441.406,-3167.229
7313,1.14,-5.16,5.49,2451.172,-2639.358
7314,-0.81,-9.3,-2.56,2475.586,-1319.679
7315,-1.24,5.02,-2.5,2460.937,-2111.487
7316,3.03,-5.83,4.64,2446.289,-2903.294
7317,0.53,-14.98,-1.89,2441.406,-3167.229
7318,-1.97,10.15,-1.52,2421.875,-4222.973
7319,3.22,-0.28,1.47,2431.641,-3695.101
7320,4.31,-13.02,1.16,2436.523,-3431.166
7321,1.26,4.66,0.37,2416.992,-4486.909
7322,4.37,4.96,-0.24,2446.289,-2903.294
7323,2.42,-5.16,0,2441.406,-3167.229
7324,-0.75,1.73,-7.01,2441.406,-3167.229
7325,-0.56,8.87,-2.5,2431.641,-3695.101
7326,1.08,-0.22,1.16,2456.055,-2375.422
7327,-4.28,-6.8,-5.06,2446.289,-2903.294
7328,-2.76,7.28,1.1,2421.875,-4222.973
7329,0.84,-0.34,0.86,2426.758,-3959.037
7330,-1.66,-1.8,-2.01,2456.055,-2375.422
7331,-0.87,5.82,-1.64,2460.937,-2111.487
7332,1.45,-1.38,1.77,2426.758,-3959.037
7333,2.48,-11.87,0.25,2436.523,-3431.166
7334,-1.17,4.35,-4.81,2456.055,-2375.422
7335,2.12,-5.1,0.8,2431.641,-3695.101
7336,2.06,-6.99,-5.12,2421.875,-4222.973
7337,0.05,-6.99,0.49,2446.289,-2903.294
7338,-0.44,2.16,0.8,2431.641,-3695.101
7339,2.61,-5.77,-2.86,2441.406,-3167.229
7340,-1.05,3.32,-4.75,2412.109,-4750.845
7341,-0.87,2.04,7.99,2441.406,-3167.229
7342,1.14,5.57,1.65,2421.875,-4222.973
7343,-0.14,5.94,-3.41,2436.523,-3431.166
7344,1.14,9.48,1.83,2460.937,-2111.487
7345,2.24,-7.48,2.56,2456.055,-2375.422
7346,-0.2,-8.39,-2.68,2431.641,-3695.101
7347,-1.97,6,-6.95,2431.641,-3695.101
7348,0.9,-0.46,-0.24,2441.406,-3167.229
7349,2.97,-8.45,-2.25,2431.641,-3695.101
7350,-0.63,12.4,-7.31,2431.641,-3695.101
7351,-1.66,8.44,3.42,2431.641,-3695.101
7352,2.12,-6.07,7.62,2421.875,-4222.973
7353,-0.5,0.39,3.05,2451.172,-2639.358
7354,1.2,19.78,3.6,2446.289,-2903.294
7355,3.95,-4.79,3.84,2436.523,-3431.166
7356,-0.26,-6.01,-5.12,2441.406,-3167.229
7357,0.53,3.56,3.48,2441.406,-3167.229
7358,1.94,-11.74,5.55,2446.289,-2903.294
7359,1.14,-2.35,-8.47,2426.758,-3959.037
7360,-0.14,11.55,-10.36,2456.055,-2375.422
7361,-0.32,3.07,5.8,2421.875,-4222.973
7362,-1.05,-10.65,5.49,2441.406,-3167.229
7363,-3.43,-5.22,-4.57,2407.227,-5014.78
7364,-0.38,13.01,-5.24,2470.703,-1583.615
7365,1.69,-6.93,9.64,2451.172,-2639.358
7366,0.65,-7.6,4.82,2441.406,-3167.229
7367,-1.85,13.62,-8.6,2456.055,-2375.422
7368,0.17,17.52,-1.83,2436.523,-3431.166
7369,2.06,-16.68,11.34,2460.937,-2111.487
7370,-2.09,-8.45,0.86,2441.406,-3167.229
7371,-2.09,5.7,0.67,2456.055,-2375.422
7372,6.2,-7.35,1.28,2451.172,-2639.358
7373,0.47,-22.23,3.66,2456.055,-2375.422
7374,0.65,-3.88,5.25,2431.641,-3695.101
7375,2.48,9.48,-2.31,2465.82,-1847.551
7376,4.44,-8.7,-5.18,2451.172,-2639.358
7377,-0.2,-0.52,3.23,2441.406,-3167.229
7378,-3.37,7.59,5.37,2421.875,-4222.973
7379,2.36,-9.43,3.05,2446.289,-2903.294
7380,-3.31,3.32,-5.3,2446.289,-2903.294
7381,-2.88,-0.34,4.15,2441.406,-3167.229
7382,2.67,-3.27,5.25,2475.586,-1319.679
7383,0.47,-1.07,-6.1,2436.523,-3431.166
7384,-0.63,9.23,-5.42,2421.875,-4222.973
7385,2.12,-9.18,7.81,2421.875,-4222.973
7386,2.61,-11.93,-1.03,2451.172,-2639.358
7387,-3.31,3.13,-4.88,2436.523,-3431.166
7388,-2.7,20.21,-6.28,2446.289,-2903.294
7389,1.94,-1.44,-0.3,2441.406,-3167.229
7390,-1.36,-22.9,2.93,2460.937,-2111.487
7391,-2.45,-6.44,-0.36,2412.109,-4750.845
7392,2.85,8.44,-1.4,2470.703,-1583.615
7393,2.61,-8.09,0.98,2436.523,-3431.166
7394,-0.32,-9.24,2.69,2431.641,-3695.101
7395,-0.87,9.11,3.36,2426.758,-3959.037
7396,0.11,10.7,-5.79,2436.523,-3431.166
7397,-0.81,-4.61,-1.03,2441.406,-3167.229
7398,-2.58,-17.17,9.03,2451.172,-2639.358
7399,-2.27,-7.17,5.37,2456.055,-2375.422
7400,3.03,2.65,-5.73,2436.523,-3431.166
7401,-0.63,-1.68,-2.25,2441.406,-3167.229
7402,-0.69,-1.99,6.53,2436.523,-3431.166
7403,2.06,-0.34,-2.07,2436.523,-3431.166
7404,-1.48,5.63,-4.75,2451.172,-2639.358
7405,-0.75,11.73,1.16,2431.641,-3695.101
7406,-0.44,-6.99,3.3,2441.406,-3167.229
7407,-1.3,0.02,-5.73,2441.406,-3167.229
7408,-2.45,12.52,-3.23,2460.937,-2111.487
7409,2.85,-3.15,0.37,2446.289,-2903.294
7410,0.65,-9.98,-2.56,2426.758,-3959.037
7411,-1.36,4.72,-4.63,2441.406,-3167.229
7412,-1.48,7.52,0.31,2436.523,-3431.166
7413,1.2,-4.24,2.44,2441.406,-3167.229
7414,-1.72,5.39,-1.52,2470.703,-1583.615
7415,-2.27,11.55,-2.68,2431.641,-3695.101
7416,2.12,-5.1,-0.61,2451.172,-2639.358
7417,0.47,-9.67,-2.92,2436.523,-3431.166
7418,-1.6,10.7,-1.58,2426.758,-3959.037
7419,2.97,-3.39,0.98,2426.758,-3959.037
7420,2.42,-8.51,-0.91,2431.641,-3695.101
7421,-0.02,-1.13,-2.92,2441.406,-3167.229
7422,-0.69,11.18,4.09,2446.289,-2903.294
7423,1.75,-2.17,3.66,2465.82,-1847.551
7424,-2.09,-6.01,-3.47,2426.758,-3959.037
7425,-1.85,9.17,1.53,2470.703,-1583.615
7426,2.61,-3.51,3.78,2431.641,-3695.101
7427,3.95,-8.09,-0.91,2436.523,-3431.166
7428,-1.78,2.65,-3.6,2441.406,-3167.229
7429,2.24,0.7,1.77,2436.523,-3431.166
7430,1.26,-2.96,-0.61,2451.172,-2639.358
7431,-0.93,3.32,-2.44,2431.641,-3695.101
7432,-0.63,9.05,0.8,2416.992,-4486.909
7433,0.72,-3.45,4.39,2446.289,-2903.294
7434,-0.14,-6.56,-1.16,2456.055,-2375.422
7435,-4.22,3.99,-3.41,2475.586,-1319.679
7436,2.85,-5.71,1.4,2441.406,-3167.229
7437,3.7,-15.34,-1.1,2441.406,-3167.229
7438,0.23,2.59,-2.25,2426.758,-3959.037
7439,-0.75,3.2,3.05,2436.523,-3431.166
7440,0.72,-2.84,1.34,2426.758,-3959.037
7441,-2.33,3.2,-0.97,2431.641,-3695.101
7442,-1.97,9.29,0.8,2416.992,-4486.909
7443,0.96,-3.33,2.01,2470.703,-1583.615
7444,0.65,-13.15,-1.1,2426.758,-3959.037
7445,-1.17,2.77,-1.16,2421.875,-4222.973
7446,4.68,-0.89,2.08,2421.875,-4222.973
7447,5.05,-8.27,-0.97,2456.055,-2375.422
7448,-2.27,2.52,-4.51,2421.875,-4222.973
7449,-3.19,13.68,0.19,2416.992,-4486.909
7450,-0.08,-1.62,2.69,2426.758,-3959.037
7451,-1.72,-10.46,-2.56,2470.703,-1583.615
7452,-1.48,1.18,0.25,2431.641,-3695.101
7453,2.18,4.6,0.37,2426.758,-3959.037
7454,5.35,-6.56,1.1,2436.523,-3431.166
7455,-0.75,1.3,-3.05,2412.109,-4750.845
7456,-3,10.15,0.55,2436.523,-3431.166
7457,-0.5,-3.7,4.7,2446.289,-2903.294
7458,-0.2,-9.98,-0.12,2460.937,-2111.487
7459,-0.81,4.96,0.12,2431.641,-3695.101
7460,1.51,-0.65,0.31,2407.227,-5014.78
7461,3.28,-7.72,-2.38,2431.641,-3695.101
7462,-0.69,2.59,-4.81,2436.523,-3431.166
7463,-1.48,9.41,2.56,2426.758,-3959.037
7464,-1.48,-0.89,1.77,2436.523,-3431.166
7465,-2.27,-0.71,-0.42,2421.875,-4222.973
7466,-3,4.17,-0.91,2446.289,-2903.294
7467,2.36,-6.68,4.09,2451.172,-2639.358
7468,0.05,-7.96,-3.96,2436.523,-3431.166
7469,-0.38,-2.78,-2.99,2421.875,-4222.973
7470,1.87,0.15,1.83,2446.289,-2903.294
7471,2.42,-5.77,-0.42,2456.055,-2375.422
7472,-1.48,5.76,-1.95,2426.758,-3959.037
7473,-2.82,9.72,1.04,2451.172,-2639.358
7474,0.41,1.49,3.97,2416.992,-4486.909
7475,-1.85,-6.87,-4.75,2441.406,-3167.229
7476,-1.42,5.02,2.38,2441.406,-3167.229
7477,1.94,-4.67,1.71,2441.406,-3167.229
7478,1.94,-8.09,-2.74,2456.055,-2375.422
7479,-0.56,5.94,-5.61,2436.523,-3431.166
7480,2.06,4.78,3.05,2431.641,-3695.101
7481,1.81,-7.17,-0.49,2426.758,-3959.037
7482,-1.78,4.72,-1.34,2441.406,-3167.229
7483,-1.42,14.9,0.37,2436.523,-3431.166
7484,-0.02,-1.07,2.44,2436.523,-3431.166
7485,-1.78,-5.28,-3.11,2451.172,-2639.358
7486,-2.88,0.7,-0.97,2480.469,-1055.743
7487,2.85,-1.07,1.95,2451.172,-2639.358
7488,2.55,-12.72,-3.96,2446.289,-2903.294
7489,0.17,2.34,-3.35,2441.406,-3167.229
7490,-0.26,5.88,3.66,2431.641,-3695.101
7491,0.96,-2.29,0.06,2446.289,-2903.294
7492,-4.16,7.89,-3.11,2451.172,-2639.358
7493,-0.63,13.56,1.95,2412.109,-4750.845
7494,0.41,-4.06,2.44,2465.82,-1847.551
7495,-0.44,-11.07,-4.57,2460.937,-2111.487
7496,-0.93,3.38,-1.95,2460.937,-2111.487
7497,4.86,-3.09,1.95,2446.289,-2903.294
7498,3.89,-4.55,0.06,2436.523,-3431.166
7499,-1.11,1.24,-5.12,2446.289,-2903.294
7500,-1.91,10.82,2.56,2431.641,-3695.101
7501,-1.17,-11.93,1.53,2436.523,-3431.166
7502,-0.56,-3.76,-4.2,2456.055,-2375.422
7503,-1.72,5.02,-1.83,2441.406,-3167.229
7504,2.3,-2.48,3.6,2441.406,-3167.229
7505,2.24,-10.71,-0.73,2416.992,-4486.909
7506,-0.08,6.55,-2.62,2456.055,-2375.422
7507,-0.75,18.68,4.15,2431.641,-3695.101
7508,0.96,-4.12,4.51,2451.172,-2639.358
7509,-2.33,-6.01,-6.58,2460.937,-2111.487
7510,-4.35,1.98,-3.78,2460.937,-2111.487
7511,3.4,-0.4,0.37,2465.82,-1847.551
7512,1.87,-11.74,-4.63,2456.055,-2375.422
7513,-1.17,-0.65,-3.6,2426.758,-3959.037
7514,-1.11,6,0.37,2475.586,-1319.679
7515,-0.99,0.21,-0.73,2441.406,-3167.229
7516,-1.97,1.79,-1.77,2441.406,-3167.229
7517,-0.63,10.82,3.17,2436.523,-3431.166
7518,-0.02,-2.17,2.44,2475.586,-1319.679
7519,3.34,-11.5,-1.89,2426.758,-3959.037
7520,-0.26,0.33,0.73,2446.289,-2903.294
7521,-0.08,0.7,4.33,2416.992,-4486.909
7522,4.92,-13.57,-0.85,2436.523,-3431.166
7523,-2.7,3.01,-6.52,2436.523,-3431.166
7524,0.47,3.74,3.48,2446.289,-2903.294
7525,2.3,-12.48,7.44,2441.406,-3167.229
7526,-0.32,-4.79,-1.83,2441.406,-3167.229
7527,-1.54,2.52,0.98,2460.937,-2111.487
7528,6.57,-9.43,6.59,2431.641,-3695.101
7529,2.12,-7.96,-2.13,2431.641,-3695.101
7530,0.29,4.9,-2.01,2446.289,-2903.294
7531,0.53,11.12,1.53,2441.406,-3167.229
7532,1.69,-7.6,4.7,2421.875,-4222.973
7533,-3.31,8.01,-1.46,2441.406,-3167.229
7534,0.47,12.83,3.54,2436.523,-3431.166
7535,0.47,6.49,0.19,2451.172,-2639.358
7536,2.97,-8.63,-2.92,2412.109,-4750.845
7537,1.87,1.49,0.73,2456.055,-2375.422
7538,2.91,10.15,-1.95,2431.641,-3695.101
7539,1.39,-7.11,0.37,2421.875,-4222.973
7540,-1.78,2.04,-7.62,2421.875,-4222.973
7541,-0.38,4.84,4.15,2431.641,-3695.101
7542,1.81,-6.26,2.87,2441.406,-3167.229
7543,-3.43,-5.52,0,2460.937,-2111.487
7544,-1.91,14.41,-1.64,2426.758,-3959.037
7545,3.22,-8.88,7.69,2456.055,-2375.422
7546,0.35,-18.15,5.67,2446.289,-2903.294
7547,-2.09,18.56,-6.46,2431.641,-3695.101
7548,5.47,-0.52,2.2,2431.641,-3695.101
7549,4.74,-25.65,6.4,2451.172,-2639.358
7550,-0.44,-0.1,0.49,2436.523,-3431.166
7551,-1.85,11.12,-5.91,2436.523,-3431.166
7552,2.85,-1.13,2.14,2446.289,-2903.294
7553,-1.17,-9.79,4.09,2446.289,-2903.294
7554,-1.36,6.73,0.06,2446.289,-2903.294
7555,0.29,2.83,-4.2,2421.875,-4222.973
7556,0.29,-12.41,4.09,2436.523,-3431.166
7557,-3.55,3.2,3.3,2460.937,-2111.487
7558,1.63,9.11,-1.34,2465.82,-1847.551
7559,1.63,3.07,-7.44,2436.523,-3431.166
7560,1.51,-1.13,3.11,2426.758,-3959.037
7561,3.22,1.73,2.81,2451.172,-2639.358
7562,-0.99,-1.62,-5.85,2416.992,-4486.909
7563,0.9,-0.71,-1.03,2431.641,-3695.101
7564,-0.87,2.04,3.9,2456.055,-2375.422
7565,2.12,-16.44,1.83,2416.992,-4486.909
7566,-3.43,10.51,-8.47,2431.641,-3695.101
7567,-1.78,20.69,-2.31,2456.055,-2375.422
7568,1.02,-7.35,8.54,2446.289,-2903.294
7569,-3,-2.96,-4.45,2451.172,-2639.358
7570,-2.39,23.13,-8.6,2460.937,-2111.487
7571,3.89,-3.21,4.7,2456.055,-2375.422
7572,-1.97,-19.91,1.65,2456.055,-2375.422
7573,-1.66,-1.62,0.73,2451.172,-2639.358
7574,3.09,0.45,-0.97,2460.937,-2111.487
7575,4.19,-10.4,-0.3,2456.055,-2375.422
7576,-1.24,-3.15,0.86,2436.523,-3431.166
7577,1.63,12.16,-0.36,2416.992,-4486.909
7578,2.97,-15.77,0.67,2426.758,-3959.037
7579,-2.03,-4.49,-0.06,2456.055,-2375.422
7580,-3.13,11.06,-1.4,2431.641,-3695.101
7581,4.5,-10.04,1.65,2426.758,-3959.037
7582,-3.25,-0.65,-0.36,2431.641,-3695.101
7583,-3.98,12.28,1.95,2451.172,-2639.358
7584,2.55,8.5,-3.53,2441.406,-3167.229
7585,-0.81,-8.27,2.93,2446.289,-2903.294
7586,-1.54,8.93,2.32,2441.406,-3167.229
7587,1.75,7.28,-0.49,2421.875,-4222.973
7588,-1.97,-8.7,-2.01,2446.289,-2903.294
7589,-1.54,7.59,3.11,2441.406,-3167.229
7590,0.59,3.13,-1.1,2426.758,-3959.037
7591,-1.54,-6.32,-1.52,2431.641,-3695.101
7592,-3.61,2.28,2.87,2446.289,-2903.294
7593,0.84,2.22,-1.1,2421.875,-4222.973
7594,-2.39,-8.39,0.61,2465.82,-1847.551
7595,-1.54,6.73,2.08,2441.406,-3167.229
7596,0.96,-1.2,3.23,2460.937,-2111.487
7597,-1.05,-10.46,-4.63,2441.406,-3167.229
7598,-2.15,0.15,-1.77,2446.289,-2903.294
7599,1.02,-4.79,2.01,2456.055,-2375.422
7600,1.26,-7.96,-4.02,2451.172,-2639.358
7601,-1.11,-0.4,-2.13,2426.758,-3959.037
7602,3.4,3.07,2.81,2456.055,-2375.422
7603,3.03,-7.72,-1.34,2426.758,-3959.037
7604,0.9,0.88,-3.17,2451.172,-2639.358
7605,0.78,4.05,0.8,2436.523,-3431.166
7606,4.37,-10.52,0.49,2426.758,-3959.037
7607,-1.05,7.28,-4.63,2441.406,-3167.229
7608,0.78,5.88,2.81,2456.055,-2375.422
7609,3.46,-4.43,-0.3,2456.055,-2375.422
7610,-2.33,4.48,-4.45,2436.523,-3431.166
7611,-1.91,5.21,2.08,2451.172,-2639.358
7612,-0.32,-6.44,2.81,2436.523,-3431.166
7613,-2.21,-6.87,-2.01,2451.172,-2639.358
7614,-0.56,-3.76,2.01,2431.641,-3695.101
7615,2.79,-4.43,3.9,2436.523,-3431.166
7616,0.17,-7.54,-0.18,2421.875,-4222.973
7617,0.41,5.21,-1.1,2436.523,-3431.166
7618,1.26,2.65,1.89,2431.641,-3695.101
7619,4.62,-6.68,0.25,2451.172,-2639.358
7620,-1.85,0.45,-4.14,2412.109,-4750.845
7621,-3.13,10.82,0.86,2431.641,-3695.101
7622,0.59,-0.65,2.87,2446.289,-2903.294
7623,-3.25,-2.54,-1.77,2480.469,-1055.743
7624,-1.24,3.68,-2.07,2485.352,-791.807
7625,1.33,-2.72,2.62,2480.469,-1055.743
7626,-0.32,-13.33,-2.5,2431.641,-3695.101
7627,-0.93,8.56,-0.67,2441.406,-3167.229
7628,4.37,-2.35,1.4,2412.109,-4750.845
7629,0.84,-11.56,-2.38,2446.289,-2903.294
7630,-0.5,3.38,-1.83,2421.875,-4222.973
7631,0.72,6.43,1.53,2421.875,-4222.973
7632,4.01,-8.45,-0.73,2436.523,-3431.166
7633,-2.09,0.7,-5.18,2436.523,-3431.166
7634,-1.36,7.22,1.53,2431.641,-3695.101
7635,0.72,-0.95,2.26,2456.055,-2375.422
7636,-1.54,-0.46,-1.34,2446.289,-2903.294
7637,-3.43,10.33,0.61,2431.641,-3695.101
7638,-0.75,-3.82,3.36,2451.172,-2639.358
7639,-2.15,-8.21,-0.73,2431.641,-3695.101
7640,-1.91,5.88,-0.06,2460.937,-2111.487
7641,2.36,-0.52,1.4,2436.523,-3431.166
7642,1.81,-16.87,-2.56,2431.641,-3695.101
7643,-1.54,0.45,0.55,2456.055,-2375.422
7644,3.09,-0.04,0.25,2441.406,-3167.229
7645,4.8,-9.3,-2.13,2436.523,-3431.166
7646,0.29,-2.41,-5.12,2456.055,-2375.422
7647,1.69,6,1.95,2456.055,-2375.422
7648,4.37,-3.45,-0.49,2431.641,-3695.101
7649,-2.45,6.79,-4.2,2441.406,-3167.229
7650,-0.99,10.09,0.73,2456.055,-2375.422
7651,-0.69,1.67,0.49,2465.82,-1847.551
7652,-2.09,2.71,-0.3,2426.758,-3959.037
7653,-4.53,11.73,-0.24,2436.523,-3431.166
7654,0.05,-0.59,4.64,2431.641,-3695.101
7655,-2.33,-7.35,-3.29,2436.523,-3431.166
7656,-2.45,2.22,-0.3,2475.586,-1319.679
7657,1.33,-4.61,1.22,2436.523,-3431.166
7658,2.67,-11.74,-1.77,2431.641,-3695.101
7659,-0.44,0.15,-0.91,2446.289,-2903.294
7660,3.22,-1.32,-2.38,2436.523,-3431.166
7661,2.18,-10.22,-1.16,2426.758,-3959.037
7662,-0.81,1.61,-5,2436.523,-3431.166
7663,-1.05,13.07,3.72,2416.992,-4486.909
7664,0.53,2.1,-2.13,2436.523,-3431.166
7665,-2.33,-5.46,-1.89,2436.523,-3431.166
7666,-3.19,10.21,0.37,2451.172,-2639.358
7667,0.65,-14.67,7.08,2431.641,-3695.101
7668,-1.05,-10.95,-3.35,2475.586,-1319.679
7669,-1.66,-4.24,-3.11,2441.406,-3167.229
7670,1.45,-4.12,3.9,2441.406,-3167.229
7671,2.18,-11.93,-0.55,2431.641,-3695.101
7672,-0.26,7.4,-3.29,2421.875,-4222.973
7673,1.14,1.49,0.8,2441.406,-3167.229
7674,3.15,-10.34,-0.24,2436.523,-3431.166
7675,-3.86,-1.44,-4.39,2421.875,-4222.973
7676,-1.05,16.61,1.04,2436.523,-3431.166
7677,1.26,-3.63,0.98,2446.289,-2903.294
7678,-2.64,-4.43,-3.35,2426.758,-3959.037
7679,-2.82,5.21,0.61,2470.703,-1583.615
7680,1.08,-3.82,-1.28,2465.82,-1847.551
7681,1.69,-7.9,-0.91,2470.703,-1583.615
7682,-1.3,1.06,-2.07,2436.523,-3431.166
7683,1.02,0.51,2.62,2441.406,-3167.229
7684,1.57,-8.63,-2.25,2451.172,-2639.358
7685,-0.38,1.24,-1.95,2441.406,-3167.229
7686,1.26,0.33,1.89,2436.523,-3431.166
7687,2.79,-8.7,-3.05,2421.875,-4222.973
7688,-1.3,6,-2.99,2446.289,-2903.294
7689,0.05,9.41,7.01,2446.289,-2903.294
7690,0.96,-1.26,-0.3,2441.406,-3167.229
7691,-1.3,-2.66,-1.95,2446.289,-2903.294
7692,-2.39,-5.77,4.7,2412.109,-4750.845
