0,1,2,3,4,5
-1.06,-6.20,-9.55,4.91211,-2.37542,31.00
-3.81,-5.22,-6.26,4.92187,-2.11149,31.00
-6.19,-11.75,-13.21,4.93164,-1.84755,31.00
7.96,-2.66,17.71,4.89258,-2.90329,31.00
0.03,-2.78,17.28,4.92187,-2.11149,31.00
8.63,-14.98,18.38,4.99023,-0.26394,31.00
8.20,5.69,12.04,4.88281,-3.16723,31.00
12.47,-13.33,16.12,4.88281,-3.16723,31.00
9.67,-19.43,18.44,4.98047,-0.52787,31.00
-11.92,16.30,-29.06,4.92187,-2.11149,31.00
-14.17,6.42,-52.72,4.87305,-3.43117,31.00
-17.89,0.81,-40.04,4.92187,-2.11149,31.00
-17.22,0.26,-58.76,4.92187,-2.11149,31.00
-13.81,6.00,-52.35,4.93164,-1.84755,31.00
-7.16,13.86,-27.84,4.96094,-1.05574,31.00
-4.30,10.63,-6.75,4.92187,-2.11149,31.00
-8.75,18.92,-37.72,4.92187,-2.11149,31.00
2.47,-2.54,14.11,4.89258,-2.90329,31.00
14.06,-19.74,40.39,4.92187,-2.11149,31.00
8.33,6.79,21.36,4.91211,-2.37542,31.00
-0.94,-2.42,-9.18,4.91211,-2.37542,31.00
-7.47,-6.20,-22.72,4.94141,-1.58361,31.00
-7.22,-2.05,-18.70,4.97070,-0.79181,31.00
-5.27,10.63,-8.51,4.92187,-2.11149,31.00
4.36,-2.05,29.66,4.93164,-1.84755,31.00
1.99,8.07,0.39,4.87305,-3.43117,31.00
-1.19,9.72,-6.50,4.93164,-1.84755,31.00
-4.66,6.36,-18.94,4.91211,-2.37542,31.00
-8.56,6.06,-49.18,4.93164,-1.84755,31.00
-4.17,-3.09,-35.04,4.88281,-3.16723,31.00
-2.77,6.42,-19.00,4.90234,-2.63936,31.00
-0.88,0.94,28.80,4.96094,-1.05574,31.00
0.70,7.95,-4.92,4.92187,-2.11149,31.00
-5.39,7.89,-18.45,4.92187,-2.11149,31.00
-14.54,-8.45,-46.50,4.90234,-2.63936,31.00
-11.49,2.03,-37.29,4.89258,-2.90329,31.00
-11.37,13.44,-39.31,4.90234,-2.63936,31.00
-16.37,15.20,-56.99,4.95117,-1.31968,31.00
-3.56,-3.15,-22.42,4.92187,-2.11149,31.00
6.56,-8.94,29.29,4.92187,-2.11149,31.00
-2.71,6.42,-11.20,4.91211,-2.37542,31.00
-0.64,5.08,4.84,4.94141,-1.58361,31.00
1.44,-3.76,30.51,4.89258,-2.90329,31.00
8.14,-14.13,29.29,4.97070,-0.79181,31.00
-9.60,8.74,-37.05,4.91211,-2.37542,31.00
-4.42,10.87,-45.53,4.88281,-3.16723,31.00
0.89,-8.76,2.77,4.92187,-2.11149,31.00
-5.88,3.37,-19.24,4.95117,-1.31968,31.00
-5.09,18.13,-35.22,4.88281,-3.16723,31.00
-6.98,-1.93,2.83,4.90234,-2.63936,31.00
