x-axis,y-axis,z-axis,voltage,current,temp
-0.03,0.58,0.68,5.07812,2.11149,28
-3.08,7.29,-4.75,5.13672,3.6951,28
-3.08,8.63,1.41,5.07812,2.11149,28
1.19,-3.26,-2.43,5.09766,2.63936,28
4.3,-2.59,8.36,5.07812,2.11149,28
0.15,1.25,0.8,5.07812,2.11149,28
-3.08,0.46,-12.01,5.10742,2.90329,28
-0.52,6.62,0.68,5.07812,2.11149,28
-0.82,6.99,-2.8,5.06836,1.84755,28
0.46,1.13,-1.64,5.09766,2.63936,28
1.13,-7.71,-0.91,5.14648,3.95904,28
0.95,-3.38,-1.21,5.08789,2.37542,28
-4.05,12.72,-4.39,5.11719,3.16723,28
-2.89,12.35,-2.19,5.11719,3.16723,28
-7.53,14.24,-2.01,5.08789,2.37542,28
-2.1,4.73,-1.82,5.04883,1.31968,28
1.44,1.31,-2.31,5.11719,3.16723,28
2.35,-10.82,2.44,5.11719,3.16723,28
-0.45,-0.64,2.93,5.07812,2.11149,28
-0.82,1.92,-3.35,5.08789,2.37542,28
-3.02,6.13,-4.75,5.12695,3.43117,28
-2.16,4.18,4.82,5.06836,1.84755,28
5.76,-7.4,4.46,5.10742,2.90329,28
1.68,-3.38,8.42,5.08789,2.37542,28
-4.11,0.28,-4.32,5.07812,2.11149,28
-4.48,8.27,-10.06,5.07812,2.11149,28
-2.53,3.94,-1.21,5.08789,2.37542,28
-1.67,5.77,-2.31,5.05859,1.58361,28
3.69,-12.1,7.5,5.12695,3.43117,28
1.13,1.62,-2.56,5.06836,1.84755,28
-2.59,0.64,-4.57,5.05859,1.58361,28
-3.08,8.51,-4.51,5.09766,2.63936,28
-3.14,-0.33,-2.74,5.11719,3.16723,28
2.17,5.16,3.72,5.08789,2.37542,28
3.57,-6.37,4.64,5.08789,2.37542,28
5.58,-8.2,8.24,5.09766,2.63936,28
2.23,-7.65,6.22,5.08789,2.37542,28
-3.32,7.78,-3.9,5.12695,3.43117,28
-0.09,5.4,0.98,5.08789,2.37542,28
9.91,-15.94,15.86,5.12695,3.43117,28
1.86,-1.73,-2.19,5.13672,3.6951,28
2.35,-2.47,5.55,5.06836,1.84755,28
2.65,-2.16,-0.48,5.09766,2.63936,28
-5.27,16.8,-5,5.09766,2.63936,28
-0.7,1.99,-2.86,5.06836,1.84755,28
4.42,-5.39,0.98,5.09766,2.63936,28
1.13,-1.67,0.25,5.09766,2.63936,28
8.2,-17.1,3.79,5.03906,1.05574,28
1.01,-2.47,3.05,5.10742,2.90329,28
-4.97,8.39,-2.01,5.06836,1.84755,28
-3.81,9.42,-3.29,5.04883,1.31968,28
3.45,-3.08,5.68,5.07812,2.11149,28
2.84,-6.37,1.96,5.10742,2.90329,28
-1.06,-0.09,-1.64,5.11719,3.16723,28
-0.52,7.47,1.53,5.07812,2.11149,28
-2.1,10.28,-1.95,5.15625,4.22297,28
-0.33,1.44,2.44,5.10742,2.90329,28
-1.06,-1.12,-1.7,5.09766,2.63936,28
-0.7,-0.76,-0.97,5.08789,2.37542,28
-3.26,8.51,-6.58,5.12695,3.43117,28
-3.99,8.57,-6.52,5.07812,2.11149,28
2.47,6.31,2.02,5.09766,2.63936,28
1.44,-3.5,-0.67,5.11719,3.16723,28
3.69,-3.56,3.36,5.04883,1.31968,28
-1.31,6.92,-3.29,5.09766,2.63936,28
-2.16,0.16,-5.36,5.06836,1.84755,28
3.2,-7.22,2.87,5.15625,4.22297,28
5.28,-6.67,5.43,5.08789,2.37542,28
2.59,-7.59,5.13,5.09766,2.63936,28
-1.67,6.25,-3.65,5.05859,1.58361,28
-1.86,3.57,-3.04,5.07812,2.11149,28
4.36,-7.83,8.18,5.06836,1.84755,28
-2.59,-0.21,1.71,5.09766,2.63936,28
-3.93,12.47,-4.87,5.07812,2.11149,28
-3.5,9.61,-6.09,5.05859,1.58361,28
4.24,-6.67,4.88,5.12695,3.43117,28
3.51,-7.83,7.75,5.11719,3.16723,28
-2.77,5.77,-0.79,5.09766,2.63936,28
0.03,2.47,5.19,5.06836,1.84755,28
1.98,-6.06,2.32,5.07812,2.11149,28
2.53,-4.78,2.14,5.13672,3.6951,28
1.98,0.52,2.26,5.05859,1.58361,28
-0.33,7.23,-0.91,5.07812,2.11149,28
0.03,5.89,11.41,5.10742,2.90329,28
2.84,-6.67,4.33,5.13672,3.6951,28
-5.45,13.63,-6.4,5.11719,3.16723,28
-0.09,5.52,2.5,5.05859,1.58361,28
0.89,-0.33,0.31,5.06836,1.84755,28
3.75,-0.94,4.52,5.08789,2.37542,28
0.28,2.47,-1.82,5.10742,2.90329,28
1.74,0.7,4.03,5.06836,1.84755,28
3.39,3.88,5.74,5.06836,1.84755,28
0.95,3.2,-2.31,5.06836,1.84755,28
-4.6,14.49,-4.57,5.13672,3.6951,28
-4.05,12.9,-3.96,5.06836,1.84755,28
3.08,-4.66,0.07,5.08789,2.37542,28
4.12,-7.47,7.75,5.10742,2.90329,28
-3.38,9.49,-6.95,5.08789,2.37542,28
-2.16,3.69,-0.79,5.13672,3.6951,28
5.52,-4.66,5.13,5.13672,3.6951,28
4.91,-7.71,3.3,5.16602,4.48691,28
-5.7,8.45,-17.07,5.10742,2.90329,28
-3.32,10.89,-5.73,5.11719,3.16723,28
2.59,-1.43,0.43,5.05859,1.58361,28
-7.1,6.31,-6.03,5.10742,2.90329,28
-2.89,6.25,-4.87,5.07812,2.11149,28
3.33,-7.89,0.25,5.09766,2.63936,28
5.89,-10.76,6.9,5.04883,1.31968,28
0.15,-2.28,-2.92,5.12695,3.43117,28
-2.16,7.96,-3.53,5.12695,3.43117,28
0.64,-1.86,2.75,5.10742,2.90329,28
0.03,-1.06,0,5.05859,1.58361,28
-5.58,1.62,-18.84,5.15625,4.22297,28
-2.83,5.77,-2.56,5.09766,2.63936,28
-0.94,3.27,0.61,5.09766,2.63936,28
1.31,-5.09,7.32,5.07812,2.11149,28
-0.21,5.89,-2.13,5.10742,2.90329,28
-3.38,7.17,-2.37,5.05859,1.58361,28
2.53,-8.99,4.03,5.10742,2.90329,28
-3.69,3.75,-3.53,5.13672,3.6951,28
-2.77,11.56,2.87,5.10742,2.90329,28
-1,4.55,-6.15,5.03906,1.05574,28
3.08,-3.69,3.54,5.09766,2.63936,28
1.01,-1.06,-2.8,5.11719,3.16723,28
-4.91,13.02,-3.78,5.11719,3.16723,28
5.09,-9.78,6.65,5.05859,1.58361,28
0.7,-2.71,3.24,5.09766,2.63936,28
3.26,-5.15,4.09,5.10742,2.90329,28
-1.92,6.62,-0.73,5.07812,2.11149,28
-0.27,3.57,0.98,5.06836,1.84755,28
0.58,6.38,3.24,5.10742,2.90329,28
-3.75,6.31,-1.64,5.11719,3.16723,28
-1.67,1.74,1.41,5.10742,2.90329,28
1.37,-8.32,1.1,5.08789,2.37542,28
3.26,-3.08,11.04,5.11719,3.16723,28
2.11,-4.36,1.9,5.07812,2.11149,28
-3.44,6.8,-3.9,5.12695,3.43117,28
1.8,7.11,2.99,5.09766,2.63936,28
5.22,1.31,9.27,5.09766,2.63936,28
-2.28,6.5,-2.43,5.13672,3.6951,28
-4.85,6.07,-5.73,5.10742,2.90329,28
2.11,-2.71,7.99,5.08789,2.37542,28
2.65,-0.64,9.21,5.05859,1.58361,28
-1.61,3.63,0.19,5.08789,2.37542,28
2.11,-0.09,-3.9,5.10742,2.90329,28
3.39,-7.34,7.32,5.10742,2.90329,28
-3.5,7.72,-3.1,5.07812,2.11149,28
-4.85,10.95,-4.51,5.09766,2.63936,28
2.17,-3.87,2.87,5.08789,2.37542,28
4.3,-1.37,5.98,5.08789,2.37542,28
-2.53,7.66,-1.21,5.05859,1.58361,28
0.95,-1.61,1.22,5.10742,2.90329,28
3.02,-7.04,1.77,5.06836,1.84755,28
3.45,-2.47,3.66,5.05859,1.58361,28
-3.56,8.63,-4.75,5.08789,2.37542,28
0.46,2.23,3.6,5.09766,2.63936,28
4.67,-10.33,3.05,5.12695,3.43117,28
-0.64,8.08,-2.74,5.08789,2.37542,28
-2.04,10.95,-1.28,5.11719,3.16723,28
3.94,-1.12,-3.9,5.10742,2.90329,28
3.94,-12.16,4.03,5.10742,2.90329,28
-1.61,4.12,-1.58,5.05859,1.58361,28
-2.28,8.2,-0.91,5.08789,2.37542,28
9.61,-6.12,12.14,5.08789,2.37542,28
-3.5,9.79,-7.98,5.09766,2.63936,28
-0.94,4.97,1.41,5.07812,2.11149,28
1.07,5.16,2.14,5.09766,2.63936,28
0.46,-6,3.91,5.07812,2.11149,28
-4.66,11.38,-4.57,5.06836,1.84755,28
-0.7,5.28,-0.24,5.07812,2.11149,28
5.4,-17.47,7.14,5.08789,2.37542,28
-5.03,14.67,-8.17,5.04883,1.31968,28
-0.15,3.45,-0.42,5.12695,3.43117,28
3.08,-9.23,2.26,5.12695,3.43117,28
4.85,-8.99,4.4,5.07812,2.11149,28
-0.45,8.51,0.31,5.07812,2.11149,28
-4.24,9.79,-5.67,5.16602,4.48691,28
3.94,-7.71,1.53,5.08789,2.37542,28
0.58,2.6,1.29,5.07812,2.11149,28
-1.86,6.99,-5.79,5.09766,2.63936,28
-0.94,7.72,-5.42,5.07812,2.11149,28
4.73,2.29,-0.18,5.09766,2.63936,28
3.26,-1.49,-0.73,5.07812,2.11149,28
0.28,7.41,-1.4,5.09766,2.63936,28
-1.37,6.8,-0.3,5.06836,1.84755,28
1.92,-4.6,-3.04,5.14648,3.95904,28
-0.58,-1.67,2.14,5.06836,1.84755,28
0.95,-5.21,2.44,5.16602,4.48691,28
-3.56,1.13,-7.62,5.11719,3.16723,28
-3.08,2.35,-4.39,5.11719,3.16723,28
4,-6.67,3.54,5.08789,2.37542,28
-1.43,4,-0.18,5.05859,1.58361,28
-5.15,7.9,-3.47,5.17578,4.75084,28
-2.89,11.44,1.22,5.07812,2.11149,28
-1.55,7.11,-0.06,5.08789,2.37542,28
6.74,-15.03,9.82,5.12695,3.43117,28
-0.39,-1.37,-1.89,5.05859,1.58361,28
-3.56,7.29,-3.23,5.08789,2.37542,28
4.55,-8.99,7.32,5.08789,2.37542,28
-1.25,2.72,9.4,5.08789,2.37542,28
-3.32,11.19,-0.12,5.08789,2.37542,28
-1.25,6.5,-2.8,5.10742,2.90329,28
4.55,-4.6,2.75,5.08789,2.37542,28
5.03,-14.17,7.69,5.10742,2.90329,28
-3.02,7.96,-0.54,5.09766,2.63936,28
-0.09,1.86,3.6,5.09766,2.63936,28
0.28,3.51,-1.95,5.11719,3.16723,28
3.26,2.23,5.61,5.07812,2.11149,28
-0.15,3.45,-1.7,5.05859,1.58361,28
-3.44,7.17,-4.02,5.15625,4.22297,28
5.64,-6.61,10.61,5.09766,2.63936,28
1.25,-1.73,-0.3,5.14648,3.95904,28
-5.15,9.55,-7.56,5.06836,1.84755,28
-2.1,6.07,0.19,5.08789,2.37542,28
-4.91,6.19,-5.79,5.11719,3.16723,28
3.02,-2.89,2.99,5.08789,2.37542,28
2.72,-1.61,3.48,5.11719,3.16723,28
-5.52,14.36,-12.74,5.09766,2.63936,28
-3.32,11.13,-4.93,5.05859,1.58361,28
2.59,0.95,5.74,5.05859,1.58361,28
4.55,-8.26,5.8,5.06836,1.84755,28
3.14,-2.77,2.69,5.12695,3.43117,28
-5.82,10.28,-3.71,5.10742,2.90329,28
-4.72,15.22,-6.76,5.08789,2.37542,28
1.44,-4.11,9.82,5.09766,2.63936,28
-2.89,-4.3,-3.65,5.05859,1.58361,28
-4.85,13.69,-6.34,5.10742,2.90329,28
-3.2,8.45,-4.63,5.07812,2.11149,28
0.09,-6.55,-3.65,5.13672,3.6951,28
2.78,-14.9,5.8,5.03906,1.05574,28
-3.14,3.94,-4.45,5.10742,2.90329,28
-0.45,3.02,-2.62,5.09766,2.63936,28
4.06,-6,13.66,5.05859,1.58361,28
5.22,-7.83,8.11,5.05859,1.58361,28
-0.21,0.52,-0.12,5.16602,4.48691,28
-2.41,-1.06,-4.75,5.09766,2.63936,28
-0.88,3.63,-1.95,5.09766,2.63936,28
4.67,-2.89,4.88,5.08789,2.37542,28
2.72,-0.7,-0.24,5.08789,2.37542,28
-1.25,4.42,-0.54,5.08789,2.37542,28
-3.32,2.84,-6.76,5.14648,3.95904,28
-1.98,4.42,-2.8,5.06836,1.84755,28
4.91,-5.27,8.97,5.07812,2.11149,28
4.85,-6.67,8.11,5.09766,2.63936,28
-2.53,6.99,-4.51,5.08789,2.37542,28
3.26,-2.65,-0.24,5.04883,1.31968,28
2.47,-13.38,11.22,5.10742,2.90329,28
-0.76,-0.64,2.81,5.10742,2.90329,28
-2.71,8.45,-2.19,5.09766,2.63936,28
-3.2,9.49,-4.87,5.09766,2.63936,28
1.98,-9.48,-2.92,5.10742,2.90329,28
-0.33,2.41,-2.92,5.06836,1.84755,28
-4.24,6.56,-7.43,5.07812,2.11149,28
-2.95,6.5,-4.32,5.10742,2.90329,28
-1.37,5.1,-1.34,5.07812,2.11149,28
4.3,-5.76,1.77,5.07812,2.11149,28
1.07,-3.01,1.83,5.08789,2.37542,28
3.02,0.77,-0.79,5.09766,2.63936,28
-0.39,-2.71,5.19,5.12695,3.43117,28
1.56,-5.7,4.82,5.09766,2.63936,28
2.17,-5.82,2.26,5.09766,2.63936,28
-0.09,-3.99,2.44,5.08789,2.37542,28
-1.19,3.2,-2.43,5.08789,2.37542,28
-1.13,-2.65,-0.18,5.12695,3.43117,28
1.19,-6.25,2.14,5.05859,1.58361,28
-1.74,3.2,2.57,5.08789,2.37542,28
-1.19,5.64,-2.43,5.07812,2.11149,28
-1.67,8.45,-1.28,5.09766,2.63936,28
-0.64,7.05,-1.95,5.13672,3.6951,28
4.79,-2.71,8.11,5.06836,1.84755,28
-0.15,5.83,3.24,5.05859,1.58361,28
-3.14,7.9,-1.52,5.11719,3.16723,28
0.46,1.5,2.81,5.08789,2.37542,28
1.25,-4.6,4.03,5.10742,2.90329,28
1.68,-5.27,0.49,5.14648,3.95904,28
-3.99,2.35,-5.73,5.09766,2.63936,28
-1.49,13.39,-8.23,5.09766,2.63936,28
5.15,-4.72,2.14,5.05859,1.58361,28
-1.19,4.85,-1.95,5.09766,2.63936,28
3.63,-0.45,6.9,5.07812,2.11149,28
-1.74,8.08,-1.21,5.07812,2.11149,28
-2.04,6.25,-1.15,5.09766,2.63936,29
2.9,-3.99,1.22,5.03906,1.05574,28
3.2,1.8,5.31,5.09766,2.63936,29
-4.42,7.23,-3.41,5.11719,3.16723,29
-0.52,-1.67,1.22,5.12695,3.43117,29
3.45,-10.94,3.85,5.11719,3.16723,28
1.62,-0.51,3.79,5.10742,2.90329,29
1.92,0.83,1.41,5.09766,2.63936,29
-3.02,6.8,-4.81,5.09766,2.63936,29
-5.64,-2.89,-8.04,5.05859,1.58361,29
2.23,-0.82,9.46,5.07812,2.11149,29
-2.16,7.9,-0.85,5.06836,1.84755,29
-3.38,11.99,-4.93,5.08789,2.37542,29
-3.81,11.01,-9.39,5.06836,1.84755,29
-0.94,6.44,0.98,5.08789,2.37542,29
2.65,-3.14,4.27,5.09766,2.63936,29
2.65,-5.45,5.31,5.10742,2.90329,29
-2.16,11.99,3.3,5.10742,2.90329,29
4.48,-6.06,8.36,5.08789,2.37542,29
2.23,-1,4.7,5.08789,2.37542,29
3.75,-8.08,-3.65,5.08789,2.37542,29
-6.19,16.13,-3.53,5.06836,1.84755,29
-2.22,6.31,-1.4,5.07812,2.11149,29
0.09,-3.38,0.37,5.06836,1.84755,29
-2.83,7.05,-5.54,5.07812,2.11149,29
-2.89,8.88,-6.34,5.12695,3.43117,29
-2.41,7.6,-3.96,5.07812,2.11149,29
10.4,-23.08,13.91,5.10742,2.90329,29
1.07,-6.19,6.96,5.11719,3.16723,29
-4.54,12.41,-2.19,5.10742,2.90329,29
4.73,-8.93,3.11,5.12695,3.43117,29
1.56,-8.44,4.64,5.11719,3.16723,29
0.83,2.17,1.77,5.11719,3.16723,29
-1.37,7.47,-1.34,5.08789,2.37542,29
-2.95,5.46,-4.26,5.10742,2.90329,29
-0.7,6.38,1.65,5.06836,1.84755,29
1.44,-3.26,2.08,5.06836,1.84755,29
-4.91,6.56,-1.64,5.09766,2.63936,29
-4.24,19.3,-8.23,5.05859,1.58361,29
2.84,0.16,0.49,5.10742,2.90329,29
5.22,-3.38,7.02,5.07812,2.11149,29
0.46,-2.34,1.77,5.09766,2.63936,29
-4.66,8.14,-5.18,5.13672,3.6951,29
0.15,-1.25,0.8,5.12695,3.43117,29
2.23,-7.89,7.38,5.06836,1.84755,29
-2.65,7.53,-7.62,5.07812,2.11149,29
0.15,2.66,-3.71,5.07812,2.11149,29
-1.19,2.6,-0.36,5.11719,3.16723,29
3.02,-1.43,7.69,5.13672,3.6951,29
-0.52,9.55,-2.62,5.05859,1.58361,29
-1.37,0.1,0.61,5.07812,2.11149,29
1.62,3.75,6.22,5.08789,2.37542,29
-2.77,3.08,0.98,5.11719,3.16723,29
-5.64,12.47,-5.73,5.09766,2.63936,29
-1.98,6.92,-2.86,5.06836,1.84755,29
6.13,-6.49,7.5,5.09766,2.63936,29
0.4,4.42,5.68,5.11719,3.16723,29
-1.86,11.01,-2.19,5.07812,2.11149,29
6.19,-6.67,7.38,5.08789,2.37542,29
0.64,-2.16,4.21,5.09766,2.63936,29
-6.19,13.02,-10.85,5.05859,1.58361,29
-1.06,7.11,-4.45,5.07812,2.11149,29
1.01,-1.25,2.02,5.10742,2.90329,29
5.34,-8.32,2.38,5.08789,2.37542,29
0.15,8.27,-2.19,5.10742,2.90329,29
3.26,-3.87,5.07,5.11719,3.16723,29
4.48,-6.25,2.14,5.08789,2.37542,29
-1.98,-4.11,-5.97,5.05859,1.58361,29
-1.37,5.03,-2.01,5.06836,1.84755,29
-1.43,10.28,-1.95,5.12695,3.43117,29
0.89,-6.55,3.11,5.06836,1.84755,29
-6.31,15.95,-9.02,5.07812,2.11149,29
-2.28,5.1,-2.92,5.06836,1.84755,29
0.7,-3.14,0.49,5.12695,3.43117,29
-1.86,11.07,-0.6,5.10742,2.90329,29
-3.26,2.66,-6.82,5.05859,1.58361,29
0.52,1.99,4.94,5.06836,1.84755,29
1.25,-1.8,2.32,5.12695,3.43117,29
-2.77,18.94,-2.98,5.10742,2.90329,29
-6.19,4.79,-9.02,5.07812,2.11149,29
-3.14,6.19,-3.96,5.07812,2.11149,29
3.94,-4.23,1.35,5.09766,2.63936,29
6.13,-6.37,8.42,5.09766,2.63936,29
-3.26,7.78,-6.21,5.09766,2.63936,29
2.72,-5.09,3.72,5.08789,2.37542,29
3.45,0.95,-3.65,5.16602,4.48691,29
2.96,-3.69,10.74,5.07812,2.11149,29
-3.14,7.53,-2.56,5.08789,2.37542,29
-2.89,8.08,-4.2,5.08789,2.37542,29
2.05,3.94,-3.53,5.17578,4.75084,29
-4.05,3.57,-0.67,5.09766,2.63936,29
-3.5,3.94,-7.62,5.10742,2.90329,29
2.47,-8.44,3.42,5.08789,2.37542,29
2.17,-1.06,-0.36,5.09766,2.63936,29
2.41,-6.73,6.29,5.08789,2.37542,29
-3.02,5.89,-1.76,5.04883,1.31968,29
-3.81,6.68,-11.46,5.09766,2.63936,29
3.33,-1.49,7.08,5.10742,2.90329,29
-4.42,6.62,-2.25,5.07812,2.11149,29
-3.5,6.62,-7.92,5.13672,3.6951,29
0.34,8.14,0.74,5.10742,2.90329,29
4.18,-7.83,6.47,5.10742,2.90329,29
2.47,-7.89,1.04,5.14648,3.95904,29
-6.19,18.75,-6.82,5.08789,2.37542,29
1.19,-4.78,2.08,5.05859,1.58361,29
-0.58,-1.55,1.77,5.11719,3.16723,29
-1.67,6.38,-2.13,5.12695,3.43117,29
-4.48,9.49,1.77,5.14648,3.95904,29
1.44,-5.82,0.49,5.14648,3.95904,29
0.95,-8.38,5.31,5.09766,2.63936,29
-3.38,12.35,-5.73,5.07812,2.11149,29
2.35,-7.71,3.11,5.10742,2.90329,29
2.59,-8.87,4.52,5.09766,2.63936,29
0.22,0.58,-1.4,5.09766,2.63936,29
-3.38,1.01,-7.13,5.08789,2.37542,29
0.52,-7.59,1.04,5.05859,1.58361,29
-0.09,-4.05,0.55,5.05859,1.58361,29
-2.53,7.66,0.74,5.09766,2.63936,29
1.8,0.83,2.57,5.11719,3.16723,29
2.29,-8.38,3.72,5.0293,0.79181,29
1.31,-1.06,1.96,5.11719,3.16723,29
-5.21,7.6,-6.95,5.13672,3.6951,29
-2.16,3.75,0.68,5.09766,2.63936,29
1.56,-3.99,2.32,5.12695,3.43117,29
-2.28,6.19,-0.54,5.09766,2.63936,29
4.3,-1.73,3.3,5.10742,2.90329,29
4.67,-6.06,3.24,5.12695,3.43117,29
1.19,-3.01,1.1,5.11719,3.16723,29
-4.36,6.31,-2.98,5.07812,2.11149,29
-0.21,5.28,3.42,5.09766,2.63936,29
1.86,0.34,1.59,5.08789,2.37542,29
-3.56,9.24,-3.04,5.10742,2.90329,29
-4.24,8.33,-6.7,5.11719,3.16723,29
-1.49,5.77,-0.79,5.06836,1.84755,29
3.57,-3.2,4.21,5.06836,1.84755,29
4.24,-2.83,3.42,5.08789,2.37542,29
-2.1,8.81,-1.03,5.13672,3.6951,29
2.96,-4.66,5.07,5.05859,1.58361,29
2.84,-4.66,2.44,5.13672,3.6951,29
1.56,0.16,2.93,5.08789,2.37542,29
-2.41,1.86,-1.76,5.05859,1.58361,29
-5.33,10.4,-5.24,5.09766,2.63936,29
-1.55,5.03,0.92,5.10742,2.90329,29
1.37,-0.51,-6.7,5.06836,1.84755,29
-2.35,11.25,-6.34,5.10742,2.90329,29
-1,7.41,-2.37,5.09766,2.63936,29
-2.41,10.16,-1.34,5.11719,3.16723,29
0.7,-1.49,3.79,5.10742,2.90329,29
4.06,-6.43,3.85,5.08789,2.37542,29
0.7,1.44,-2.37,5.08789,2.37542,29
-2.1,8.33,-6.95,5.10742,2.90329,29
3.2,-10.76,4.46,5.10742,2.90329,29
-0.88,-3.01,1.83,5.08789,2.37542,29
1.86,-3.87,7.02,5.06836,1.84755,29
1.98,2.6,5.61,5.08789,2.37542,29
-2.53,6.86,-6.09,5.08789,2.37542,29
-2.53,5.16,-3.29,5.08789,2.37542,29
4.85,-1.31,6.47,5.08789,2.37542,29
-0.03,0.03,-0.12,5.07812,2.11149,29
2.84,0.95,3.24,5.10742,2.90329,29
-0.76,1.44,-1.09,5.11719,3.16723,29
-2.22,9.18,-9.39,5.07812,2.11149,29
2.35,3.02,-2.5,5.09766,2.63936,29
1.19,0.22,3.36,5.06836,1.84755,29
-3.2,5.7,-1.34,5.07812,2.11149,29
-1.31,11.44,-6.28,5.07812,2.11149,29
-1.8,3.51,3.24,5.07812,2.11149,29
-2.77,8.39,0.86,5.08789,2.37542,29
2.9,-3.99,0.43,5.09766,2.63936,29
4.06,-6.25,3.72,5.06836,1.84755,29
-5.64,2.66,-3.65,5.04883,1.31968,29
-2.22,0.22,-2.62,5.11719,3.16723,29
-0.09,0.77,-0.24,5.10742,2.90329,29
-3.44,7.6,-1.52,5.07812,2.11149,29
2.41,-6.06,-0.24,5.10742,2.90329,29
3.69,-6.8,4.64,5.11719,3.16723,29
-1.92,-5.09,0.55,5.12695,3.43117,29
-2.1,13.51,-5.42,5.08789,2.37542,29
4.79,-2.83,5.43,5.07812,2.11149,29
4.55,-5.7,5.98,5.07812,2.11149,29
2.35,-3.26,3.11,5.10742,2.90329,29
-0.03,3.63,-1.52,5.07812,2.11149,29
-4.11,11.19,-5.24,5.09766,2.63936,29
0.83,2.47,0.8,5.10742,2.90329,29
2.78,-3.75,4.15,5.09766,2.63936,29
-3.14,8.81,-3.35,5.08789,2.37542,29
-5.82,11.13,-7.68,5.08789,2.37542,29
-4.78,11.31,-10.12,5.10742,2.90329,29
-4.05,5.89,-7.19,5.09766,2.63936,29
-2.35,2.96,-4.57,5.09766,2.63936,29
-0.64,-1.55,-2.56,5.09766,2.63936,29
-1.31,-0.39,-1.15,5.09766,2.63936,29
-3.87,5.1,-4.93,5.06836,1.84755,29
-1.19,8.81,-0.42,5.04883,1.31968,29
2.11,-3.93,0.07,5.07812,2.11149,29
4,-5.33,9.03,5.09766,2.63936,29
2.05,-3.62,2.63,5.00977,0.26394,29
-1.67,12.47,0.43,5.11719,3.16723,29
-1.92,-1.73,-3.9,5.11719,3.16723,29
2.23,-6.06,2.63,5.08789,2.37542,29
3.51,-3.87,4.88,5.05859,1.58361,29
0.52,-3.56,0.25,5.07812,2.11149,29
-2.22,5.52,0.37,5.06836,1.84755,29
-2.28,7.72,-5.79,5.07812,2.11149,29
5.52,-10.94,5.68,5.07812,2.11149,29
-0.58,6.25,-8.29,5.09766,2.63936,29
0.22,-6.12,-0.91,5.08789,2.37542,29
-0.39,6.44,-1.15,5.08789,2.37542,29
-6.19,6.31,-7.37,5.09766,2.63936,29
-3.32,3.88,-0.79,5.07812,2.11149,29
3.08,-10.64,4.4,5.07812,2.11149,29
1.13,-8.5,3.05,5.06836,1.84755,29
-1.74,1.5,-1.76,5.11719,3.16723,29
-3.14,4.36,-4.69,5.0293,0.79181,29
-3.2,6.13,-3.17,5.08789,2.37542,29
-0.52,2.6,4.88,5.08789,2.37542,29
7.41,-15.33,12.08,5.08789,2.37542,29
0.52,12.96,1.83,5.05859,1.58361,29
-4.24,10.58,-6.28,5.13672,3.6951,29
-1.43,6.86,-2.8,5.10742,2.90329,29
-2.59,5.46,-5,5.03906,1.05574,29
1.98,-6.37,1.96,5.07812,2.11149,29
3.02,-3.38,4.03,5.08789,2.37542,29
-0.52,4.18,-0.18,5.07812,2.11149,29
-4.54,8.88,-6.03,5.14648,3.95904,29
0.46,-1.55,-1.15,5.08789,2.37542,29
3.39,-2.4,1.77,5.09766,2.63936,29
5.95,-7.34,9.88,5.10742,2.90329,29
-3.56,-0.51,3.24,5.11719,3.16723,29
-2.35,4.61,-2.43,5.04883,1.31968,29
-2.95,2.11,-2.01,5.10742,2.90329,29
8.33,-10.21,16.59,5.09766,2.63936,29
0.64,1.07,4.94,5.09766,2.63936,29
0.76,-4.9,1.59,5.09766,2.63936,29
-2.16,2.53,-1.03,5.07812,2.11149,29
-4.42,14.97,-5,5.11719,3.16723,29
-0.88,8.75,-1.89,5.11719,3.16723,29
2.47,-4.6,4.27,5.08789,2.37542,29
-0.58,3.2,-0.85,5.07812,2.11149,29
-5.09,10.46,0.37,5.12695,3.43117,29
-5.33,6.44,-4.87,5.11719,3.16723,29
-1.25,2.6,0.43,5.04883,1.31968,29
3.57,-4.54,8.11,5.11719,3.16723,29
3.2,-1.25,4.15,5.07812,2.11149,29
-2.89,4.91,-5.6,5.08789,2.37542,29
0.28,-6.61,3.24,5.07812,2.11149,29
-4.24,5.77,0,5.08789,2.37542,29
5.28,-7.4,4.58,5.06836,1.84755,29
1.68,-4.78,2.69,5.10742,2.90329,29
-6.25,10.52,-7.5,5.06836,1.84755,29
-2.53,2.72,-2.56,5.11719,3.16723,29
2.53,-7.59,6.16,5.08789,2.37542,29
-6,12.23,-3.35,5.07812,2.11149,29
0.03,-0.39,-0.24,5.09766,2.63936,29
-4.97,10.28,-3.41,5.09766,2.63936,29
-1.74,0.46,1.83,5.05859,1.58361,29
4.12,-6.06,6.29,5.07812,2.11149,29
-4.97,17.72,-5,5.05859,1.58361,29
-2.35,6.38,-5.6,5.07812,2.11149,29
1.8,1.07,3.36,5.05859,1.58361,29
-2.16,3.69,3.97,5.09766,2.63936,29
3.51,-1.86,3.05,5.06836,1.84755,29
2.78,-2.53,2.26,5.12695,3.43117,29
-2.47,10.4,-3.29,5.04883,1.31968,29
2.96,-3.01,0.86,5.14648,3.95904,29
2.9,-2.59,8.6,5.06836,1.84755,29
1.31,-2.53,-0.97,5.14648,3.95904,29
0.64,-6.67,-0.18,5.04883,1.31968,29
-5.76,11.25,-7.31,5.10742,2.90329,29
